Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
VisibilityGraph	4	32.110413	32.110413	1.0	182.6	17.82756916189711	(51,20)	(64,44)
VisibilityGraph	4	99.40131	99.40131	1.0	171.5	12.799739580684184	(38,12)	(57,70)
VisibilityGraph	4	35.255898	35.255898	1.0	165.4	8.099382692526396	(73,12)	(66,35)
VisibilityGraph	4	97.69808	97.69808	1.0	179.3	16.826236127613914	(13,10)	(87,8)
VisibilityGraph	4	15.008676	15.008676	1.0	166.9	19.683326277165044	(83,72)	(93,81)
VisibilityGraph	4	109.12194	109.12194	1.0	171.7	19.6018706590299	(92,25)	(1,21)
VisibilityGraph	4	37.335262	37.335262	1.0	171.7	16.55328097722971	(39,61)	(71,60)
VisibilityGraph	4	59.028854	59.028854	1.0	167.0	7.60116950066092	(69,68)	(14,69)
VisibilityGraph	4	73.41203	73.41203	1.0	177.9	15.117686477911908	(73,84)	(48,33)
VisibilityGraph	4	45.440887	45.440887	1.0	169.9	13.698742845807118	(35,45)	(10,14)
VisibilityGraph	4	8.927446	8.927446	1.0	162.3	8.138386408455348	(93,2)	(90,10)
VisibilityGraph	4	71.56989	71.56989	1.0	174.8	16.18504110453702	(60,54)	(40,10)
VisibilityGraph	4	98.13567	98.13567	1.0	168.6	14.4160404488273	(5,74)	(64,31)
VisibilityGraph	4	123.92342	123.89395	1.0002379417419434	173.2	18.546038810364855	(5,6)	(86,67)
VisibilityGraph	4	35.894478	35.894478	1.0	173.2	8.778762251403698	(61,72)	(31,84)
VisibilityGraph	4	54.72086	54.72086	1.0	165.4	8.099382692526396	(95,38)	(57,19)
VisibilityGraph	4	108.544365	108.544365	1.0	173.2	8.978987817244553	(86,62)	(8,32)
VisibilityGraph	4	86.267105	86.267105	1.0	168.5	9.846036991827953	(11,39)	(62,76)
VisibilityGraph	4	146.5352	146.5352	1.0	168.4	9.811557810391925	(9,90)	(80,2)
VisibilityGraph	4	113.393524	113.393524	1.0	177.7	13.081369279331048	(94,81)	(49,8)
VisibilityGraph	4	62.623436	62.623436	1.0	173.2	8.778762251403698	(44,66)	(25,40)
VisibilityGraph	4	41.014416	41.014416	1.0	163.8	8.23002632640569	(44,46)	(10,29)
VisibilityGraph	4	16.246212	16.246212	1.0	163.8	15.20818493078271	(58,57)	(48,61)
VisibilityGraph	4	74.23054	74.23054	1.0	170.2	15.668794181784218	(77,29)	(89,60)
VisibilityGraph	4	51.262268	51.262268	1.0	168.5	9.846036991827953	(48,41)	(71,49)
VisibilityGraph	4	49.033775	49.033775	1.0	171.7	10.509783801561259	(39,98)	(23,63)
VisibilityGraph	4	63.960594	63.960594	1.0	167.1	7.6659419947368015	(69,31)	(18,30)
VisibilityGraph	4	51.677704	51.677704	1.0	174.6	16.015270490656455	(12,11)	(34,7)
VisibilityGraph	4	51.396126	51.396126	1.0	168.5	16.140012391568973	(33,17)	(37,59)
VisibilityGraph	4	43.683136	43.683136	1.0	168.5	9.846036991827953	(27,66)	(63,57)
VisibilityGraph	4	50.916637	50.916637	1.0	176.4	19.602720899575722	(43,50)	(12,47)
VisibilityGraph	4	113.37902	113.37902	1.0	174.8	12.318008497047352	(41,3)	(20,86)
VisibilityGraph	4	46.564903	46.564903	1.0	165.3	10.842816362304772	(94,27)	(61,0)
VisibilityGraph	4	5.0	5.0	1.0	177.9	15.117686477911908	(5,31)	(6,35)
VisibilityGraph	4	84.71754	84.71754	1.0	168.4	9.811557810391925	(21,21)	(0,87)
VisibilityGraph	4	112.05936	112.05936	1.0	176.3	18.123342836120298	(92,23)	(48,79)
VisibilityGraph	4	52.83283	52.83283	1.0	170.0	11.450376024878446	(81,74)	(43,100)
VisibilityGraph	4	35.720867	35.720867	1.0	162.3	8.138386408455348	(4,82)	(32,68)
VisibilityGraph	4	46.328346	46.328346	1.0	168.5	12.258783698955527	(86,49)	(66,78)
VisibilityGraph	4	99.27693	99.27693	1.0	173.2	17.351272767917358	(94,70)	(92,19)
VisibilityGraph	4	62.76489	62.76489	1.0	168.4	19.056640720639923	(91,60)	(70,40)
VisibilityGraph	4	100.68566	100.68566	1.0	171.7	12.798003316490146	(33,84)	(79,13)
VisibilityGraph	4	102.65793	102.65793	1.0	195.2	34.10702110840082	(92,87)	(26,41)
VisibilityGraph	4	88.79776	88.79776	1.0	20374.6	NaN	(56,3)	(88,35)
VisibilityGraph	4	135.59958	135.59958	1.0	335.4	78.519919624117	(85,37)	(6,84)
VisibilityGraph	4	74.31968	74.31968	1.0	244.9	64.15683907425615	(75,35)	(28,17)
VisibilityGraph	4	86.57468	86.57468	1.0	217.0	36.563491202138906	(77,11)	(78,80)
VisibilityGraph	4	51.037857	51.037857	1.0	198.1	71.71463510950113	(67,39)	(73,72)
VisibilityGraph	4	28.131872	28.131872	1.0	187.3	35.191697253124254	(34,82)	(30,63)
VisibilityGraph	4	65.805664	65.805664	1.0	168.8	6.76264248155488	(5,59)	(29,26)
VisibilityGraph	4	75.39785	75.39785	1.0	179.4	18.392027258208085	(47,39)	(55,90)
VisibilityGraph	4	30.824242	30.824242	1.0	182.4	27.621247859814904	(38,74)	(12,64)
VisibilityGraph	4	115.69135	115.69135	1.0	181.0	13.316656236958787	(20,47)	(97,4)
VisibilityGraph	4	93.91033	93.91033	1.0	166.7	7.394442357458854	(0,20)	(43,71)
VisibilityGraph	4	93.73765	93.73765	1.0	173.3	18.63121633770108	(86,75)	(93,11)
VisibilityGraph	4	94.25028	94.25028	1.0	176.2	19.481044918358844	(72,84)	(84,22)
VisibilityGraph	4	92.13628	92.13628	1.0	177.9	22.338059201481336	(9,68)	(79,66)
VisibilityGraph	4	87.892914	87.892914	1.0	171.3	14.499425275966312	(22,28)	(84,34)
VisibilityGraph	4	105.93464	105.93464	1.0	166.8	7.46547609555685	(48,80)	(74,9)
VisibilityGraph	4	120.678314	120.678314	1.0	182.6	20.839065877977095	(44,2)	(60,60)
VisibilityGraph	4	85.015396	85.015396	1.0	184.2	20.546965171960924	(24,91)	(27,25)
VisibilityGraph	4	147.59538	147.59538	1.0	181.2	21.222629431811786	(1,98)	(93,25)
VisibilityGraph	4	77.80914	77.80914	1.0	171.5	14.736575812130397	(23,94)	(48,28)
VisibilityGraph	4	24.272501	24.272501	1.0	165.1	7.83794190673393	(54,43)	(42,24)
VisibilityGraph	4	10.472136	10.472136	1.0	196.4	29.49274863796565	(94,66)	(86,68)
VisibilityGraph	4	83.83183	83.83183	1.0	179.6	21.00899278351488	(33,32)	(8,54)
VisibilityGraph	4	67.126724	67.126724	1.0	168.3	9.77582051117266	(36,50)	(6,95)
VisibilityGraph	4	122.83766	122.83766	1.0	177.7	18.196764059091006	(97,20)	(50,68)
VisibilityGraph	4	72.10934	72.10934	1.0	179.2	13.214470183182756	(79,79)	(56,19)
VisibilityGraph	4	99.05943	99.05943	1.0	188.9	31.617329987770287	(14,23)	(66,81)
VisibilityGraph	4	43.01619	43.01619	1.0	184.0	31.176914536239792	(55,100)	(24,75)
VisibilityGraph	4	146.24556	146.24556	1.0	167.1	7.6659419947368015	(98,11)	(2,83)
VisibilityGraph	4	92.45886	92.45886	1.0	182.6	22.162029590169716	(8,15)	(83,13)
VisibilityGraph	4	84.566895	84.566895	1.0	167.0	7.60116950066092	(11,69)	(90,75)
VisibilityGraph	4	104.888054	104.888054	1.0	182.8	24.421302176583406	(38,4)	(77,85)
VisibilityGraph	4	90.90729	90.90729	1.0	190.6	28.249680430837568	(45,8)	(49,71)
