Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
AStar	5	26.142134	24.60128	1.0626330375671387	1.6	5.059644256269407	(7,3)	(4,22)
AStar	5	77.94114	74.50988	1.046051025390625	3.0	6.324555320336759	(32,15)	(21,82)
AStar	5	92.811226	88.54984	1.048124074935913	1.6	5.059644256269407	(13,72)	(61,2)
AStar	5	43.313705	40.81366	1.0612550973892212	0.0	0.0	(47,11)	(7,15)
AStar	5	34.455837	32.573254	1.0577954053878784	0.0	0.0	(50,99)	(69,73)
AStar	5	38.313705	36.54254	1.0484685897827148	0.0	0.0	(90,71)	(83,37)
AStar	5	79.38479	76.86156	1.0328282117843628	1.5	4.743416490252569	(11,8)	(0,80)
AStar	5	16.414213	16.03122	1.023890495300293	0.0	0.0	(89,81)	(88,65)
AStar	5	52.72792	50.6475	1.0410765409469604	3.1	6.539622822966678	(67,21)	(28,22)
AStar	5	48.071068	46.794167	1.0272876024246216	1.6	5.059644256269407	(95,17)	(49,22)
AStar	5	39.556347	36.78066	1.0754659175872803	3.2	6.7461923416925424	(50,46)	(80,32)
AStar	5	55.89949	53.877335	1.0375325679779053	0.0	0.0	(29,44)	(81,52)
AStar	5	86.76957	81.85592	1.060028076171875	4.6	7.411702458499891	(5,5)	(38,74)
AStar	5	15.48528	14.329437	1.0806621313095093	1.6	5.059644256269407	(71,17)	(62,7)
AStar	5	52.112698	49.676014	1.0490515232086182	0.0	0.0	(37,65)	(75,38)
AStar	5	24.556345	23.34968	1.0516780614852905	1.6	5.059644256269407	(84,42)	(97,24)
AStar	5	42.941128	41.457397	1.0357892513275146	1.5	4.743416490252569	(3,92)	(33,65)
AStar	5	56.284275	52.783466	1.06632399559021	1.6	5.059644256269407	(27,40)	(73,60)
AStar	5	86.698494	81.093475	1.0691180229187012	4.8	7.728734264634367	(94,16)	(73,94)
AStar	5	64.94114	61.34572	1.058609127998352	1.6	5.059644256269407	(59,43)	(4,19)
AStar	5	79.798996	77.00514	1.0362813472747803	1.6	5.059644256269407	(30,24)	(96,44)
AStar	5	19.24264	18.667809	1.0307925939559937	0.0	0.0	(34,18)	(16,15)
AStar	5	62.01221	58.77479	1.0550817251205444	3.1	6.539622822966678	(88,49)	(49,9)
AStar	5	76.0122	71.86041	1.0577757358551025	4.7	7.572611467944492	(87,96)	(58,32)
AStar	5	76.798996	73.66275	1.042575716972351	0.0	0.0	(49,87)	(38,17)
AStar	5	85.669075	81.08834	1.0564906597137451	1.6	5.059644256269407	(31,32)	(99,5)
AStar	5	99.55635	97.07784	1.0255311727523804	1.6	5.059644256269407	(0,5)	(95,14)
AStar	5	106.11271	100.42957	1.0565882921218872	3.1	6.539622822966678	(1,53)	(96,29)
AStar	5	46.52692	44.47677	1.0460948944091797	0.0	0.0	(63,51)	(97,77)
AStar	5	72.98279	70.13686	1.040576696395874	1.6	5.059644256269407	(11,100)	(62,54)
AStar	5	94.42642	89.5521	1.0544300079345703	1.6	5.059644256269407	(3,18)	(85,48)
AStar	5	92.08328	86.35926	1.0662815570831299	3.2	6.7461923416925424	(15,100)	(49,22)
AStar	5	88.63964	85.04148	1.0423105955123901	3.2	6.7461923416925424	(32,15)	(80,82)
AStar	5	96.882286	91.86362	1.0546317100524902	3.2	6.7461923416925424	(10,32)	(82,77)
AStar	5	58.485283	56.704487	1.0314048528671265	1.6	5.059644256269407	(22,56)	(24,0)
AStar	5	83.28429	78.45758	1.061519980430603	4.6	7.411702458499891	(80,30)	(5,26)
AStar	5	62.526924	58.90296	1.0615242719650269	3.2	6.7461923416925424	(44,69)	(18,19)
AStar	5	80.15436	77.228294	1.037888526916504	3.2	6.7461923416925424	(20,3)	(61,61)
AStar	5	27.97056	27.460968	1.0185569524765015	0.0	0.0	(4,64)	(21,82)
AStar	5	39.72792	37.557358	1.0577932596206665	0.0	0.0	(83,59)	(75,94)
AStar	5	71.840645	67.459015	1.0649524927139282	1.6	5.059644256269407	(38,44)	(5,99)
AStar	5	48.112705	45.53658	1.056572675704956	0.0	0.0	(61,35)	(87,0)
AStar	5	75.35535	70.73416	1.0653316974639893	3.0	6.324555320336759	(21,84)	(47,20)
AStar	5	65.11271	61.84484	1.052839756011963	4.7	7.572611467944492	(43,59)	(92,62)
AStar	5	15.24264	14.440307	1.0555620193481445	1.6	5.059644256269407	(80,34)	(70,27)
AStar	5	71.38478	68.20004	1.0466970205307007	3.0	6.324555320336759	(12,90)	(78,93)
AStar	5	50.970566	48.514275	1.0506303310394287	1.5	4.743416490252569	(12,44)	(57,35)
AStar	5	64.55635	61.808598	1.044455885887146	3.0	6.324555320336759	(6,79)	(66,68)
AStar	5	23.142134	22.040432	1.0499855279922485	0.0	0.0	(67,34)	(86,44)
AStar	5	45.071068	43.53596	1.0352606773376465	1.6	5.059644256269407	(76,58)	(38,56)
AStar	5	65.870056	62.643135	1.0515127182006836	1.6	5.059644256269407	(32,91)	(88,70)
AStar	5	17.656853	16.944271	1.0420544147491455	1.6	5.059644256269407	(14,71)	(30,75)
AStar	5	72.497505	68.7773	1.0540906190872192	0.0	0.0	(4,21)	(42,76)
AStar	5	19.485281	18.44766	1.0562467575073242	1.6	5.059644256269407	(80,31)	(76,14)
AStar	5	79.35536	75.05014	1.057364583015442	0.0	0.0	(62,22)	(39,91)
AStar	5	62.698483	59.773914	1.0489271879196167	3.1	6.539622822966678	(31,39)	(56,89)
AStar	5	33.313705	31.649754	1.0525739192962646	0.0	0.0	(82,60)	(55,65)
AStar	5	66.597984	63.208183	1.0536291599273682	3.2	6.7461923416925424	(25,30)	(80,58)
AStar	5	78.01221	72.99418	1.0687456130981445	4.8	7.728734264634367	(97,14)	(68,80)
AStar	5	68.08328	64.70063	1.0522816181182861	6.2	8.011103405759894	(78,67)	(35,22)
AStar	5	32.485283	31.843546	1.0201528072357178	0.0	0.0	(23,55)	(30,84)
AStar	5	65.627426	62.420643	1.0513737201690674	3.0	6.324555320336759	(35,97)	(19,38)
AStar	5	26.727919	25.233301	1.0592319965362549	1.6	5.059644256269407	(75,18)	(54,7)
AStar	5	89.982796	84.579346	1.0638861656188965	3.1	6.539622822966678	(11,51)	(84,10)
AStar	5	81.18377	76.40707	1.062516450881958	3.2	6.7461923416925424	(93,42)	(24,14)
AStar	5	16.656853	15.615071	1.0667164325714111	0.0	0.0	(60,38)	(45,34)
AStar	5	65.970566	62.77173	1.050959825515747	3.2	6.7461923416925424	(83,6)	(22,18)
AStar	5	85.38478	81.66162	1.0455925464630127	3.2	6.7461923416925424	(93,93)	(13,88)
AStar	5	42.183765	41.37326	1.0195900201797485	0.0	0.0	(51,79)	(82,52)
AStar	5	5.4142137	5.236068	1.0340228080749512	0.0	0.0	(63,91)	(61,87)
AStar	5	25.556347	24.707832	1.0343419313430786	0.0	0.0	(41,97)	(55,79)
AStar	5	19.142134	18.170954	1.053446888923645	0.0	0.0	(66,69)	(52,58)
AStar	5	75.81121	73.10688	1.0369914770126343	3.0	6.324555320336759	(100,20)	(46,67)
