Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
AStar	3	17.899494	16.892445	1.0596153736114502	0.0	0.0	(10,26)	(17,11)
AStar	3	25.0	25.0	1.0	0.0	0.0	(30,9)	(5,9)
AStar	3	31.041626	29.73002	1.0441172122955322	0.0	0.0	(3,24)	(20,0)
AStar	3	14.899493	14.207876	1.0486783981323242	0.0	0.0	(28,13)	(17,5)
AStar	3	20.48528	19.027409	1.0766195058822632	0.0	0.0	(21,0)	(3,6)
AStar	3	23.656853	22.36068	1.0579665899276733	0.0	0.0	(6,23)	(2,1)
AStar	3	17.24264	16.27882	1.0592069625854492	0.0	0.0	(14,14)	(11,30)
AStar	3	18.414213	18.029387	1.0213444232940674	0.0	0.0	(11,17)	(29,16)
AStar	3	17.414213	17.029387	1.0225977897644043	0.0	0.0	(23,27)	(22,10)
AStar	3	21.24264	20.22375	1.050380825996399	1.6	5.059644256269407	(7,22)	(27,25)
AStar	3	18.24264	17.288631	1.0551812648773193	0.0	0.0	(5,21)	(22,22)
AStar	3	37.112694	35.61313	1.042107105255127	0.0	0.0	(0,28)	(28,6)
AStar	3	1.0	1.0	1.0	1.6	5.059644256269407	(20,24)	(19,24)
AStar	3	18.828426	18.267288	1.030718207359314	0.0	0.0	(17,1)	(19,19)
AStar	3	11.071068	10.303087	1.0745388269424438	0.0	0.0	(17,22)	(26,17)
AStar	3	8.656854	8.062258	1.0737504959106445	0.0	0.0	(18,1)	(22,8)
AStar	3	16.656853	15.880827	1.048865556716919	0.0	0.0	(4,13)	(19,17)
AStar	3	8.071068	7.81025	1.0333943367004395	0.0	0.0	(17,9)	(12,3)
AStar	3	10.2426405	9.516178	1.0763397216796875	0.0	0.0	(10,28)	(1,25)
AStar	3	17.071068	15.866069	1.0759481191635132	0.0	0.0	(24,13)	(9,8)
AStar	3	10.2426405	9.486833	1.0796691179275513	0.0	0.0	(7,18)	(10,9)
AStar	3	15.828426	15.132746	1.0459718704223633	0.0	0.0	(3,0)	(18,2)
AStar	3	19.97056	19.209373	1.0396257638931274	0.0	0.0	(0,24)	(12,9)
AStar	3	2.4142137	2.236068	1.0796691179275513	0.0	0.0	(4,5)	(3,7)
AStar	3	28.727919	26.698292	1.0760208368301392	0.0	0.0	(29,14)	(4,5)
AStar	3	19.97056	19.344923	1.0323411226272583	0.0	0.0	(9,9)	(23,22)
AStar	3	12.414213	12.0415945	1.0309443473815918	0.0	0.0	(9,29)	(8,17)
AStar	3	9.2426405	8.5440035	1.0817692279815674	0.0	0.0	(5,30)	(13,27)
AStar	3	23.899492	22.135944	1.0796689987182617	1.6	5.059644256269407	(30,13)	(9,20)
AStar	3	15.313706	14.422205	1.061814546585083	0.0	0.0	(20,12)	(8,4)
AStar	3	20.142132	18.878912	1.0669116973876953	0.0	0.0	(25,13)	(15,29)
AStar	3	17.24264	16.401754	1.0512679815292358	0.0	0.0	(13,1)	(29,4)
AStar	3	8.828427	8.246211	1.0706040859222412	0.0	0.0	(19,9)	(11,11)
AStar	3	22.97056	21.763353	1.0554697513580322	0.0	0.0	(8,21)	(26,9)
AStar	3	15.313707	14.601126	1.0488032102584839	0.0	0.0	(20,7)	(12,19)
AStar	3	23.142132	21.603264	1.0712331533432007	0.0	0.0	(9,10)	(19,29)
AStar	3	15.071066	14.077163	1.0706039667129517	0.0	0.0	(24,19)	(29,6)
AStar	3	18.48528	17.088007	1.0817691087722778	0.0	0.0	(3,23)	(19,17)
AStar	3	19.24264	18.560623	1.036745309829712	0.0	0.0	(8,11)	(26,12)
AStar	3	27.313705	25.334217	1.0781350135803223	0.0	0.0	(24,10)	(0,2)
AStar	3	11.071068	10.52623	1.0517600774765015	0.0	0.0	(28,5)	(19,0)
AStar	3	7.071068	7.071068	1.0	0.0	0.0	(14,16)	(9,21)
AStar	3	23.627413	23.345926	1.0120571851730347	0.0	0.0	(27,30)	(10,14)
AStar	3	17.828426	17.117243	1.0415477752685547	0.0	0.0	(13,15)	(30,13)
AStar	3	22.48528	20.880613	1.0768495798110962	0.0	0.0	(26,6)	(6,12)
AStar	3	4.8284273	4.472136	1.0796691179275513	0.0	0.0	(2,1)	(6,3)
AStar	3	27.384771	25.944273	1.0555227994918823	0.0	0.0	(27,2)	(14,24)
AStar	3	25.24264	24.203604	1.04292893409729	0.0	0.0	(29,29)	(5,26)
AStar	3	22.384773	21.561398	1.0381875038146973	0.0	0.0	(24,22)	(9,7)
AStar	3	14.899493	13.892444	1.0724890232086182	0.0	0.0	(15,10)	(8,22)
