Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
BFS-PS	7	304.82327	290.69052	1.0486178398132324	26.5	7.487025815072068	(210,217)	(244,471)
BFS-PS	7	244.9709	225.38187	1.0869148969650269	12.6	6.6533199732664805	(423,181)	(303,144)
BFS-PS	7	158.4248	140.46623	1.1278496980667114	0.0	0.0	(346,452)	(448,500)
BFS-PS	7	408.51724	365.89145	1.1164984703063965	28.2	6.713171133426192	(172,165)	(455,184)
BFS-PS	7	313.87082	289.64417	1.083642840385437	9.4	8.099382692526634	(418,19)	(249,172)
BFS-PS	7	105.00568	92.30689	1.1375713348388672	3.2	6.7461923416925424	(123,431)	(174,417)
BFS-PS	7	518.10345	466.3383	1.1110035181045532	31.0	0.0	(92,230)	(457,89)
BFS-PS	7	341.3292	317.43515	1.0752722024917603	20.3	7.631076813486631	(316,365)	(158,148)
BFS-PS	7	448.65265	405.94785	1.105197787284851	15.4	0.5163977794942831	(411,477)	(89,366)
BFS-PS	7	662.21173	604.4343	1.0955891609191895	31.0	0.0	(474,98)	(125,419)
BFS-PS	7	322.67865	288.3532	1.119039535522461	11.0	7.60116950066092	(116,463)	(361,383)
BFS-PS	7	580.53754	527.75977	1.1000033617019653	34.3	6.447221623821141	(479,329)	(59,332)
BFS-PS	7	557.13257	513.34595	1.0852965116500854	21.8	7.927448797970535	(463,305)	(109,360)
BFS-PS	7	449.2331	416.01135	1.0798578262329102	17.3	4.831608887776869	(457,76)	(427,379)
BFS-PS	7	446.59656	419.0016	1.0658588409423828	18.7	6.498717822257966	(259,15)	(435,258)
BFS-PS	7	281.2289	258.97018	1.0859509706497192	20.2	7.699927849589821	(283,262)	(455,403)
BFS-PS	7	347.6718	309.641	1.1228222846984863	20.2	7.465476095557026	(176,320)	(411,378)
BFS-PS	7	426.47617	400.89752	1.0638034343719482	15.6	0.5163977794943321	(318,62)	(362,382)
BFS-PS	7	74.21102	67.8991	1.092960238456726	1.5	4.743416490252569	(229,448)	(270,484)
BFS-PS	7	206.023	184.56757	1.1162470579147339	7.8	8.230026326405849	(304,242)	(184,143)
BFS-PS	7	451.58444	421.8172	1.0705690383911133	23.5	8.127456893491072	(467,161)	(497,443)
BFS-PS	7	242.7703	223.33078	1.0870436429977417	3.2	6.7461923416925424	(460,233)	(330,236)
BFS-PS	7	243.01262	225.83704	1.0760530233383179	7.8	8.230026326405849	(420,418)	(383,229)
BFS-PS	7	169.41914	146.74664	1.154500961303711	3.2	6.7461923416925424	(459,79)	(371,139)
BFS-PS	7	480.4448	439.39432	1.0934251546859741	17.2	4.871686908385366	(464,156)	(439,490)
BFS-PS	7	477.04416	438.60663	1.0876355171203613	26.5	7.720823214600313	(222,67)	(1,342)
BFS-PS	7	429.4272	400.48013	1.0722808837890625	18.7	6.76674876797483	(159,495)	(240,171)
BFS-PS	7	107.77974	93.543495	1.1521885395050049	1.6	5.059644256269407	(72,167)	(131,225)
BFS-PS	7	257.38666	235.73419	1.0918512344360352	14.1	4.976611966656299	(294,273)	(385,451)
BFS-PS	7	577.58527	541.8897	1.065872311592102	26.6	7.560129334578577	(390,21)	(366,472)
BFS-PS	7	143.7509	131.9604	1.0893487930297852	7.8	8.230026326405849	(106,197)	(169,294)
BFS-PS	7	372.9316	346.25665	1.077038049697876	26.4	7.411702458499896	(359,260)	(368,11)
BFS-PS	7	148.01158	132.0624	1.1207700967788696	4.7	7.572611467944492	(391,215)	(293,193)
BFS-PS	7	390.72632	364.2649	1.0726433992385864	26.4	7.647802879839997	(333,167)	(217,440)
BFS-PS	7	518.3944	477.05728	1.0866502523422241	31.0	0.0	(107,191)	(493,159)
BFS-PS	7	448.58258	421.06558	1.065350890159607	20.3	7.394442357458588	(108,41)	(52,380)
BFS-PS	7	321.08395	291.6174	1.1010452508926392	14.2	5.006662228138292	(371,406)	(123,368)
BFS-PS	7	270.23862	241.72021	1.1179810762405396	12.5	6.60387091871965	(370,411)	(162,382)
BFS-PS	7	100.88686	95.963585	1.0513036251068115	0.0	0.0	(212,371)	(235,436)
BFS-PS	7	385.15845	352.3098	1.0932378768920898	12.5	6.60387091871965	(416,14)	(224,218)
BFS-PS	7	424.15155	382.40723	1.1091619729995728	15.7	0.4830458915396898	(417,457)	(125,408)
BFS-PS	7	113.61411	107.521614	1.0566630363464355	6.2	8.011103405759894	(261,164)	(276,82)
BFS-PS	7	247.69984	238.31781	1.0393677949905396	6.3	8.138386408455508	(15,457)	(73,259)
BFS-PS	7	319.0775	302.39316	1.0551743507385254	17.3	4.831608887776869	(79,244)	(166,467)
BFS-PS	7	388.7168	346.62518	1.1214326620101929	17.1	5.258854966202768	(255,4)	(483,215)
BFS-PS	7	361.19162	342.90195	1.0533379316329956	20.3	7.631076813486631	(179,390)	(70,146)
BFS-PS	7	662.3504	599.2789	1.1052457094192505	33.0	4.944132324730441	(478,327)	(27,270)
BFS-PS	7	120.7394	109.86642	1.0989655256271362	3.1	6.539622822966678	(301,196)	(353,172)
BFS-PS	7	298.8152	276.03387	1.0825308561325073	12.6	6.6533199732664805	(428,164)	(243,229)
BFS-PS	7	211.13307	194.93733	1.0830817222595215	4.7	7.572611467944492	(321,473)	(157,486)
BFS-PS	7	459.9422	419.25528	1.097045660018921	29.6	4.788875998951455	(394,236)	(133,13)
BFS-PS	7	453.5818	405.97034	1.1172780990600586	17.1	5.258854966202768	(68,19)	(378,121)
BFS-PS	7	359.4937	327.1818	1.098758339881897	20.3	7.631076813486631	(343,149)	(98,278)
BFS-PS	7	297.67007	273.99466	1.086408257484436	9.3	8.014570065407957	(455,338)	(281,227)
BFS-PS	7	357.91748	329.18286	1.0872907638549805	10.9	7.5343657109717395	(447,479)	(395,208)
BFS-PS	7	199.17476	184.11104	1.081818699836731	0.0	0.0	(430,329)	(298,355)
BFS-PS	7	135.0958	121.36647	1.113122820854187	3.1	6.539622822966678	(375,257)	(455,230)
BFS-PS	7	8.246211	8.246211	1.0	0.0	0.0	(255,65)	(247,63)
BFS-PS	7	423.00037	390.48083	1.0832806825637817	15.6	0.5163977794943321	(467,91)	(297,355)
BFS-PS	7	399.27908	362.08893	1.1027100086212158	15.4	0.5163977794942831	(346,467)	(181,248)
BFS-PS	7	114.11749	104.38136	1.0932745933532715	1.6	5.059644256269407	(319,251)	(386,251)
BFS-PS	7	419.4814	385.5322	1.0880581140518188	26.5	7.487025815072068	(352,362)	(459,44)
BFS-PS	7	537.46704	491.4279	1.093684434890747	26.7	7.394442357458595	(468,382)	(81,239)
BFS-PS	7	297.21347	279.6091	1.0629606246948242	23.5	8.127456893491072	(193,241)	(237,447)
BFS-PS	7	337.27097	311.45468	1.0828893184661865	18.8	6.442911695119766	(348,322)	(349,101)
BFS-PS	7	311.11044	283.91388	1.0957915782928467	11.0	7.60116950066092	(66,52)	(210,189)
BFS-PS	7	377.5885	340.9602	1.1074268817901611	15.6	0.5163977794943321	(318,483)	(19,425)
BFS-PS	7	523.67694	475.6295	1.1010186672210693	28.0	6.599663291074443	(40,328)	(345,95)
BFS-PS	7	209.25908	193.64413	1.0806373357772827	9.3	8.014570065407957	(231,352)	(304,236)
BFS-PS	7	585.8498	524.4423	1.1170909404754639	23.4	8.235424835563876	(1,57)	(450,16)
BFS-PS	7	109.08018	100.008194	1.0907124280929565	3.1	6.539622822966678	(13,401)	(72,359)
BFS-PS	7	426.6248	392.58057	1.086719036102295	20.4	7.3212020870892545	(118,447)	(364,258)
BFS-PS	7	235.76212	219.3201	1.0749680995941162	6.2	8.011103405759894	(499,404)	(366,494)
BFS-PS	7	348.15073	317.48175	1.0966007709503174	17.0	5.291502622129181	(149,58)	(339,237)
BFS-PS	7	353.4935	331.48566	1.0663915872573853	26.4	7.647802879839997	(329,255)	(208,489)
BFS-PS	7	447.926	415.1016	1.079075574874878	20.5	7.245688373094719	(483,128)	(157,252)
BFS-PS	7	184.57933	175.31648	1.0528349876403809	0.0	0.0	(98,181)	(198,97)
BFS-PS	7	253.67761	238.6773	1.06284761428833	15.5	0.5270462766947299	(236,259)	(245,457)
BFS-PS	7	393.36508	379.20932	1.0373296737670898	25.0	8.192137151629671	(103,141)	(216,442)
BFS-PS	7	207.72403	196.39511	1.057684302330017	9.3	8.014570065407957	(164,269)	(71,403)
BFS-PS	7	442.78656	404.73413	1.0940183401107788	29.4	5.059644256269423	(151,242)	(480,250)
BFS-PS	7	458.20108	417.4289	1.0976746082305908	20.4	7.560129334578583	(429,377)	(80,346)
BFS-PS	7	376.78827	361.036	1.0436307191848755	17.0	5.291502622129181	(23,406)	(137,130)
BFS-PS	7	368.52734	342.02084	1.0774996280670166	14.0	4.944132324730441	(47,47)	(224,207)
BFS-PS	7	457.79727	408.83133	1.1197705268859863	20.2	7.699927849589821	(161,45)	(490,193)
BFS-PS	7	458.50125	417.4415	1.098360538482666	29.4	5.059644256269423	(119,231)	(432,99)
BFS-PS	7	452.6558	421.74115	1.0733023881912231	26.6	7.560129334578577	(104,188)	(439,289)
BFS-PS	7	152.69948	139.63339	1.0935741662979126	7.7	8.124722217473721	(421,365)	(354,476)
BFS-PS	7	354.9215	329.23596	1.0780155658721924	24.8	8.230026326405845	(223,172)	(452,131)
