Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
BFS-PS	6	86.09975	70.946075	1.2135941982269287	0.0	0.0	(79,10)	(99,78)
BFS-PS	6	70.86188	56.091877	1.2633179426193237	0.0	0.0	(10,0)	(39,48)
BFS-PS	6	40.806248	37.45698	1.0894163846969604	0.0	0.0	(62,29)	(52,65)
BFS-PS	6	41.0	31.979883	1.2820559740066528	0.0	0.0	(18,61)	(48,50)
BFS-PS	6	106.027756	91.29656	1.1613553762435913	0.0	0.0	(49,94)	(31,5)
BFS-PS	6	34.591263	30.138954	1.147726058959961	0.0	0.0	(39,64)	(57,40)
BFS-PS	6	47.0	33.94847	1.384451150894165	0.0	0.0	(33,91)	(52,63)
BFS-PS	6	17.271736	17.271736	1.0	0.0	0.0	(94,25)	(94,42)
BFS-PS	6	48.15781	38.183884	1.2612076997756958	0.0	0.0	(25,44)	(8,78)
BFS-PS	6	74.16947	70.666466	1.0495710372924805	1.6	5.059644256269407	(82,13)	(73,83)
BFS-PS	6	39.23607	31.850004	1.2319015264511108	3.2	6.7461923416925424	(18,54)	(28,24)
BFS-PS	6	59.935673	58.44799	1.0254530906677246	0.0	0.0	(22,21)	(15,79)
BFS-PS	6	47.0	38.32995	1.226195216178894	0.0	0.0	(66,89)	(29,79)
BFS-PS	6	112.41629	86.69285	1.2967193126678467	3.1	6.539622822966678	(75,23)	(34,99)
BFS-PS	6	64.345726	55.057354	1.168703556060791	1.5	4.743416490252569	(41,45)	(94,31)
BFS-PS	6	101.26237	73.00746	1.3870139122009277	0.0	0.0	(92,70)	(44,15)
BFS-PS	6	123.72103	94.524734	1.3088747262954712	1.6	5.059644256269407	(0,14)	(45,97)
BFS-PS	6	73.22184	59.708992	1.2263118028640747	0.0	0.0	(26,42)	(60,91)
BFS-PS	6	33.0	30.178892	1.0934795141220093	1.5	4.743416490252569	(51,53)	(81,56)
BFS-PS	6	50.174355	41.16558	1.2188423871994019	0.0	0.0	(46,99)	(28,62)
BFS-PS	6	48.83646	48.83646	1.0	0.0	0.0	(30,51)	(78,42)
BFS-PS	6	92.516174	69.021805	1.3403905630111694	0.0	0.0	(96,30)	(38,67)
BFS-PS	6	62.032787	61.085346	1.015510082244873	0.0	0.0	(14,56)	(75,59)
BFS-PS	6	20.994633	19.760925	1.0624316930770874	0.0	0.0	(63,18)	(46,8)
BFS-PS	6	91.079834	67.95032	1.3403886556625366	1.6	5.059644256269407	(92,8)	(34,43)
BFS-PS	6	64.70945	62.833744	1.0298519134521484	1.6	5.059644256269407	(28,78)	(37,16)
BFS-PS	6	79.527405	71.06749	1.119040608406067	1.5	4.743416490252569	(11,65)	(80,82)
BFS-PS	6	62.012817	45.80616	1.3538095951080322	0.0	0.0	(57,91)	(18,67)
BFS-PS	6	71.0	61.2593	1.1590076684951782	0.0	0.0	(86,29)	(26,40)
BFS-PS	6	22.950668	22.186539	1.0344411134719849	0.0	0.0	(64,2)	(43,9)
BFS-PS	6	93.66431	78.17537	1.1981306076049805	0.0	0.0	(23,17)	(53,89)
BFS-PS	6	98.0	70.14125	1.3971806764602661	1.6	5.059644256269407	(93,83)	(37,41)
BFS-PS	6	97.0392	70.26384	1.3810688257217407	1.5	4.743416490252569	(54,8)	(8,61)
BFS-PS	6	103.42777	88.698235	1.1660634279251099	1.5	4.743416490252569	(33,85)	(8,0)
BFS-PS	6	10.944272	10.944272	1.0	0.0	0.0	(64,72)	(60,82)
BFS-PS	6	44.401756	37.849026	1.1731281280517578	1.5	4.743416490252569	(50,51)	(39,87)
BFS-PS	6	27.0	19.104973	1.413244605064392	0.0	0.0	(8,36)	(21,50)
BFS-PS	6	37.0	30.117447	1.2285237312316895	0.0	0.0	(24,58)	(16,87)
BFS-PS	6	70.77457	64.71321	1.0936648845672607	0.0	0.0	(93,72)	(30,86)
BFS-PS	6	109.3784	94.09929	1.1623722314834595	1.6	5.059644256269407	(94,8)	(68,97)
BFS-PS	6	68.008194	61.691994	1.102382779121399	0.0	0.0	(25,53)	(86,45)
BFS-PS	6	52.464424	52.464424	1.0	0.0	0.0	(45,80)	(48,28)
BFS-PS	6	88.80625	82.95198	1.070574164390564	0.0	0.0	(7,29)	(89,41)
BFS-PS	6	10.440307	10.440307	1.0	0.0	0.0	(41,69)	(44,79)
BFS-PS	6	78.13727	60.12398	1.2996023893356323	1.5	4.743416490252569	(51,45)	(81,97)
BFS-PS	6	69.02499	54.170982	1.2742059230804443	0.0	0.0	(51,56)	(71,6)
BFS-PS	6	134.12143	99.35069	1.3499797582626343	0.0	0.0	(33,0)	(86,84)
BFS-PS	6	54.0	52.079872	1.036868929862976	0.0	0.0	(73,69)	(21,71)
