Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
AStar-PS	2	7.28011	7.28011	1.0	0.0	0.0	(23,27)	(21,20)
AStar-PS	2	7.335088	7.335088	1.0	0.0	0.0	(7,8)	(13,5)
AStar-PS	2	22.128407	22.090721	1.0017058849334717	0.0	0.0	(11,24)	(13,2)
AStar-PS	2	28.093369	27.792482	1.0108262300491333	0.0	0.0	(25,30)	(19,4)
AStar-PS	2	1.4142135	1.4142135	1.0	0.0	0.0	(13,13)	(12,12)
AStar-PS	2	22.06702	21.790966	1.012668251991272	0.0	0.0	(23,2)	(25,23)
AStar-PS	2	9.398346	9.398346	1.0	0.0	0.0	(6,25)	(6,30)
AStar-PS	2	18.45851	18.45851	1.0	0.0	0.0	(10,23)	(6,7)
AStar-PS	2	30.246212	30.246212	1.0	1.6	5.059644256269407	(4,0)	(4,30)
AStar-PS	2	9.246211	9.246211	1.0	0.0	0.0	(16,18)	(8,21)
AStar-PS	2	9.0	9.0	1.0	0.0	0.0	(12,24)	(3,24)
AStar-PS	2	19.848194	19.302757	1.028256893157959	0.0	0.0	(21,8)	(27,26)
AStar-PS	2	13.909269	13.909269	1.0	0.0	0.0	(17,16)	(5,12)
AStar-PS	2	20.451235	20.451235	1.0	0.0	0.0	(19,21)	(6,15)
AStar-PS	2	11.0	11.0	1.0	0.0	0.0	(11,5)	(9,14)
AStar-PS	2	16.661903	16.643316	1.0011167526245117	0.0	0.0	(30,8)	(16,17)
AStar-PS	2	11.87526	11.87526	1.0	0.0	0.0	(3,17)	(11,23)
AStar-PS	2	26.328999	26.314821	1.00053870677948	0.0	0.0	(29,6)	(9,21)
AStar-PS	2	15.369317	15.369316	1.0000001192092896	0.0	0.0	(17,12)	(11,0)
AStar-PS	2	28.878302	28.2154	1.0234942436218262	1.6	5.059644256269407	(9,29)	(10,1)
AStar-PS	2	10.046318	10.046318	1.0	0.0	0.0	(21,13)	(14,20)
AStar-PS	2	10.828427	10.828427	1.0	0.0	0.0	(19,24)	(17,14)
AStar-PS	2	21.107674	21.107674	1.0	0.0	0.0	(18,6)	(29,16)
AStar-PS	2	12.456232	12.456232	1.0	0.0	0.0	(10,24)	(1,30)
AStar-PS	2	15.044359	15.044359	1.0	0.0	0.0	(13,18)	(21,8)
AStar-PS	2	24.899494	24.6351	1.0107324123382568	0.0	0.0	(26,11)	(8,22)
AStar-PS	2	23.88139	23.88139	1.0	0.0	0.0	(0,23)	(18,23)
AStar-PS	2	6.708204	6.708204	1.0	0.0	0.0	(24,24)	(21,18)
AStar-PS	2	32.108532	32.108532	1.0	0.0	0.0	(25,9)	(2,28)
AStar-PS	2	15.407318	15.407318	1.0	0.0	0.0	(10,20)	(5,9)
AStar-PS	2	21.092636	21.092636	1.0	0.0	0.0	(23,24)	(8,12)
AStar-PS	2	10.358485	10.358485	1.0	1.6	5.059644256269407	(14,16)	(23,11)
AStar-PS	2	15.4158	15.4158	1.0	0.0	0.0	(8,26)	(14,24)
AStar-PS	2	31.336521	31.005072	1.0106902122497559	0.0	0.0	(1,26)	(30,19)
AStar-PS	2	23.662828	23.662828	1.0	1.6	5.059644256269407	(6,6)	(29,4)
AStar-PS	2	11.830952	11.830952	1.0	0.0	0.0	(16,11)	(11,4)
AStar-PS	2	31.52885	31.465593	1.0020103454589844	0.0	0.0	(25,29)	(16,0)
AStar-PS	2	32.306297	32.232704	1.0022832155227661	0.0	0.0	(3,0)	(27,21)
AStar-PS	2	2.236068	2.236068	1.0	0.0	0.0	(25,26)	(26,24)
AStar-PS	2	19.029387	19.029387	1.0	0.0	0.0	(28,11)	(27,30)
AStar-PS	2	30.977169	30.977169	1.0	0.0	0.0	(15,2)	(3,29)
AStar-PS	2	9.055386	9.055386	1.0	0.0	0.0	(3,14)	(2,23)
AStar-PS	2	17.135563	17.061771	1.0043249130249023	0.0	0.0	(21,23)	(7,23)
AStar-PS	2	20.330294	20.330294	1.0	0.0	0.0	(1,22)	(14,7)
AStar-PS	2	31.883255	31.87361	1.0003026723861694	0.0	0.0	(12,27)	(27,4)
AStar-PS	2	20.186913	20.008766	1.0089033842086792	0.0	0.0	(8,18)	(4,3)
AStar-PS	2	32.929474	32.253872	1.0209463834762573	0.0	0.0	(0,30)	(13,1)
AStar-PS	2	17.119696	17.074965	1.002619743347168	1.5	4.743416490252569	(15,15)	(3,18)
AStar-PS	2	23.244835	22.92964	1.0137461423873901	0.0	0.0	(9,20)	(3,1)
AStar-PS	2	16.95897	16.95897	1.0	0.0	0.0	(20,10)	(4,13)
