Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
BFS-PS	1	15.09902	14.335088	1.0532910823822021	0.0	0.0	(18,18)	(21,9)
BFS-PS	1	2.236068	2.236068	1.0	0.0	0.0	(23,21)	(25,20)
BFS-PS	1	21.0	19.472136	1.078464150428772	0.0	0.0	(26,15)	(23,29)
BFS-PS	1	24.162277	21.48768	1.1244711875915527	0.0	0.0	(15,3)	(5,12)
BFS-PS	1	21.84819	21.010468	1.0398716926574707	1.6	5.059644256269407	(19,16)	(0,10)
BFS-PS	1	10.565402	10.398346	1.0160655975341797	0.0	0.0	(23,4)	(28,13)
BFS-PS	1	20.728657	19.799725	1.0469163656234741	0.0	0.0	(12,8)	(2,9)
BFS-PS	1	30.656855	27.88647	1.099345088005066	0.0	0.0	(4,23)	(19,3)
BFS-PS	1	21.838896	18.377445	1.188353180885315	0.0	0.0	(17,15)	(29,28)
BFS-PS	1	30.062258	28.08043	1.0705769062042236	0.0	0.0	(25,14)	(3,23)
BFS-PS	1	5.0	5.0	1.0	0.0	0.0	(23,4)	(20,8)
BFS-PS	1	7.285383	7.28011	1.0007243156433105	0.0	0.0	(23,22)	(30,24)
BFS-PS	1	32.071068	29.797892	1.0762864351272583	0.0	0.0	(4,23)	(22,8)
BFS-PS	1	12.2426405	12.2426405	1.0	0.0	0.0	(30,20)	(24,26)
BFS-PS	1	21.210249	21.050495	1.0075891017913818	0.0	0.0	(14,4)	(30,15)
BFS-PS	1	19.132887	18.962467	1.0089871883392334	0.0	0.0	(15,24)	(1,12)
BFS-PS	1	19.92166	19.55607	1.0186944007873535	0.0	0.0	(15,26)	(22,9)
BFS-PS	1	22.398346	18.414373	1.2163512706756592	0.0	0.0	(8,7)	(22,13)
BFS-PS	1	30.071068	28.899494	1.0405396223068237	0.0	0.0	(29,11)	(3,16)
BFS-PS	1	22.825096	22.825096	1.0	0.0	0.0	(24,27)	(24,5)
BFS-PS	1	23.739616	22.975685	1.0332494974136353	1.5	4.743416490252569	(9,10)	(14,26)
BFS-PS	1	10.828427	10.537319	1.027626395225525	0.0	0.0	(27,28)	(25,18)
BFS-PS	1	19.0	17.222126	1.1032320261001587	0.0	0.0	(21,21)	(9,14)
BFS-PS	1	21.0	18.315224	1.1465871334075928	0.0	0.0	(22,9)	(16,22)
BFS-PS	1	7.019765	6.9907045	1.0041569471359253	0.0	0.0	(13,16)	(14,10)
BFS-PS	1	17.064495	15.622809	1.0922808647155762	0.0	0.0	(28,28)	(19,16)
BFS-PS	1	14.071068	13.719111	1.0256544351577759	0.0	0.0	(14,15)	(19,3)
BFS-PS	1	27.551846	25.098083	1.0977668762207031	1.6	5.059644256269407	(26,13)	(6,2)
BFS-PS	1	29.936964	27.783855	1.0774949789047241	0.0	0.0	(6,12)	(24,2)
BFS-PS	1	13.162277	12.245041	1.0749067068099976	0.0	0.0	(13,9)	(8,12)
BFS-PS	1	27.384403	24.0591	1.1382139921188354	1.6	5.059644256269407	(12,17)	(29,14)
BFS-PS	1	20.60555	17.142181	1.2020378112792969	1.6	5.059644256269407	(15,29)	(26,28)
BFS-PS	1	18.60555	18.60555	1.0	0.0	0.0	(11,7)	(3,11)
BFS-PS	1	32.24264	27.624413	1.1671792268753052	0.0	0.0	(19,3)	(4,22)
BFS-PS	1	21.615007	21.084263	1.0251725912094116	0.0	0.0	(6,0)	(12,18)
BFS-PS	1	8.335088	7.773387	1.0722594261169434	0.0	0.0	(15,14)	(9,18)
BFS-PS	1	10.403124	9.639193	1.0792526006698608	0.0	0.0	(18,14)	(25,10)
BFS-PS	1	29.36667	28.787899	1.0201046466827393	0.0	0.0	(13,30)	(20,4)
BFS-PS	1	9.123106	9.123106	1.0	0.0	0.0	(7,17)	(11,23)
BFS-PS	1	11.699596	11.699596	1.0	0.0	0.0	(13,24)	(19,18)
BFS-PS	1	12.656854	12.071068	1.0485280752182007	0.0	0.0	(28,21)	(23,27)
BFS-PS	1	19.0	15.944272	1.1916505098342896	0.0	0.0	(24,12)	(13,4)
BFS-PS	1	14.9020195	14.485281	1.028769850730896	0.0	0.0	(15,0)	(21,12)
BFS-PS	1	1.4142135	1.4142135	1.0	0.0	0.0	(20,6)	(21,5)
BFS-PS	1	27.258669	26.955181	1.0112589597702026	0.0	0.0	(17,27)	(10,3)
BFS-PS	1	29.728657	26.175308	1.1357519626617432	0.0	0.0	(28,22)	(8,8)
BFS-PS	1	17.197947	17.197947	1.0	0.0	0.0	(25,19)	(21,4)
BFS-PS	1	4.1622777	4.1622777	1.0	0.0	0.0	(16,22)	(19,24)
BFS-PS	1	15.313708	15.313708	1.0	0.0	0.0	(17,25)	(21,11)
BFS-PS	1	29.154848	26.966389	1.0811550617218018	0.0	0.0	(16,4)	(6,27)
BFS-PS	1	33.227318	31.874573	1.042439579963684	0.0	0.0	(24,7)	(5,25)
BFS-PS	1	21.44717	20.519266	1.0452210903167725	0.0	0.0	(14,6)	(1,12)
BFS-PS	1	9.123106	9.123106	1.0	0.0	0.0	(23,18)	(23,10)
BFS-PS	1	36.4539	35.75683	1.0194947719573975	0.0	0.0	(3,0)	(4,29)
BFS-PS	1	8.236068	8.236068	1.0	0.0	0.0	(24,19)	(24,14)
BFS-PS	1	29.0	27.443434	1.0567190647125244	0.0	0.0	(4,18)	(21,6)
BFS-PS	1	1.0	1.0	1.0	0.0	0.0	(18,3)	(18,2)
BFS-PS	1	3.6502814	3.6055512	1.0124058723449707	0.0	0.0	(22,20)	(24,17)
BFS-PS	1	11.605551	10.704571	1.0841678380966187	0.0	0.0	(14,24)	(23,26)
BFS-PS	1	4.0	4.0	1.0	0.0	0.0	(14,4)	(10,4)
BFS-PS	1	15.621232	15.621232	1.0	0.0	0.0	(18,1)	(18,15)
BFS-PS	1	17.162277	15.8416195	1.0833662748336792	0.0	0.0	(20,13)	(18,3)
BFS-PS	1	19.236069	15.365057	1.2519360780715942	0.0	0.0	(20,13)	(9,10)
BFS-PS	1	24.892921	24.892921	1.0	0.0	0.0	(13,29)	(10,6)
BFS-PS	1	23.414213	19.284006	1.2141778469085693	0.0	0.0	(11,25)	(27,29)
