Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
BFS	8	537.0	381.49512	1.407619595527649	22.0	8.192137151629671	(362,1)	(72,248)
BFS	8	251.0	201.06549	1.2483494281768799	14.0	4.944132324730441	(174,185)	(366,126)
BFS	8	223.0	167.4157	1.332013726234436	3.0	6.324555320336759	(24,456)	(96,305)
BFS	8	225.0	177.4016	1.2683087587356567	12.5	6.60387091871965	(328,307)	(270,140)
BFS	8	84.0	68.74362	1.2219315767288208	0.0	0.0	(143,482)	(209,500)
BFS	8	158.0	121.32909	1.3022433519363403	7.8	8.230026326405849	(190,274)	(236,386)
BFS	8	370.0	262.34402	1.410361886024475	31.2	0.42163702135583186	(178,135)	(0,327)
BFS	8	295.0	209.00868	1.4114246368408203	17.2	4.871686908385366	(281,368)	(424,216)
BFS	8	203.0	145.32326	1.396885871887207	9.3	8.014570065407957	(230,151)	(347,237)
BFS	8	134.0	95.39449	1.4046932458877563	6.2	8.011103405759894	(278,161)	(338,235)
BFS	8	510.0	396.29898	1.2869071960449219	26.5	7.720823214600313	(54,117)	(193,488)
BFS	8	175.0	149.0516	1.174090027809143	3.2	6.7461923416925424	(138,17)	(167,163)
BFS	8	307.0	245.43925	1.2508186101913452	25.0	7.745966692414834	(262,311)	(496,384)
BFS	8	340.0	292.93622	1.1606621742248535	10.9	7.5343657109717395	(458,80)	(170,28)
BFS	8	297.0	284.62167	1.0434904098510742	20.4	7.560129334578583	(351,159)	(360,443)
BFS	8	556.0	409.40915	1.3580546379089355	31.1	12.931013537658643	(443,61)	(242,416)
BFS	8	393.0	343.4057	1.1444189548492432	17.3	4.831608887776869	(409,71)	(70,125)
BFS	8	229.0	185.50073	1.2344964742660522	6.2	8.011103405759894	(6,366)	(184,417)
BFS	8	531.0	430.7353	1.2327756881713867	26.5	7.487025815072068	(139,430)	(256,16)
BFS	8	107.0	75.99766	1.4079381227493286	3.0	6.324555320336759	(389,357)	(334,409)
BFS	8	133.0	104.30176	1.275146245956421	3.1	6.539622822966678	(184,290)	(219,192)
BFS	8	289.0	277.58838	1.0411099195480347	12.4	6.55235326682966	(104,8)	(104,285)
BFS	8	428.0	322.2361	1.3282185792922974	20.2	7.465476095557026	(397,90)	(106,227)
BFS	8	631.0	472.2078	1.3362761735916138	31.5	0.5270462766947299	(468,274)	(44,67)
BFS	8	147.0	104.298454	1.409416913986206	4.6	7.411702458499891	(471,171)	(402,249)
BFS	8	392.0	278.0258	1.4099411964416504	17.1	4.909175083453427	(470,245)	(264,431)
BFS	8	338.0	262.72647	1.2865091562271118	15.6	0.5163977794943321	(129,70)	(375,162)
BFS	8	144.0	123.384544	1.1670830249786377	3.2	6.7461923416925424	(260,459)	(237,338)
BFS	8	222.0	163.14139	1.3607828617095947	7.8	8.230026326405849	(421,326)	(341,468)
BFS	8	273.0	206.53613	1.3218026161193848	9.5	8.181958472422385	(7,166)	(194,80)
BFS	8	225.0	208.0033	1.0817136764526367	9.3	8.014570065407957	(408,48)	(390,255)
BFS	8	358.0	258.70438	1.3838188648223877	21.8	8.148619514985347	(373,253)	(229,467)
BFS	8	191.0	136.91934	1.394981861114502	10.9	7.5343657109717395	(226,386)	(336,467)
