Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
BasicThetaStar	5	24.661013	24.60128	1.0024280548095703	1.5	4.743416490252569	(7,3)	(4,22)
BasicThetaStar	5	74.50988	74.50988	1.0	7.9	8.332666639997866	(32,15)	(21,82)
BasicThetaStar	5	88.65651	88.54984	1.0012046098709106	6.2	8.011103405759894	(13,72)	(61,2)
BasicThetaStar	5	40.844406	40.81366	1.0007532835006714	0.0	0.0	(47,11)	(7,15)
BasicThetaStar	5	32.58278	32.573254	1.000292420387268	1.6	5.059644256269407	(50,99)	(69,73)
BasicThetaStar	5	36.54254	36.54254	1.0	0.0	0.0	(90,71)	(83,37)
BasicThetaStar	5	77.00694	76.86156	1.0018914937973022	3.1	6.539622822966678	(11,8)	(0,80)
BasicThetaStar	5	16.03122	16.03122	1.0	3.0	6.324555320336759	(89,81)	(88,65)
BasicThetaStar	5	50.65252	50.6475	1.0000990629196167	3.2	6.7461923416925424	(67,21)	(28,22)
BasicThetaStar	5	47.0185	46.794167	1.0047941207885742	0.0	0.0	(95,17)	(49,22)
BasicThetaStar	5	36.923584	36.78066	1.0038858652114868	1.5	4.743416490252569	(50,46)	(80,32)
BasicThetaStar	5	53.89154	53.877335	1.0002636909484863	0.0	0.0	(29,44)	(81,52)
BasicThetaStar	5	81.88887	81.85592	1.000402569770813	3.0	6.324555320336759	(5,5)	(38,74)
BasicThetaStar	5	14.329437	14.329437	1.0	1.6	5.059644256269407	(71,17)	(62,7)
BasicThetaStar	5	49.676014	49.676014	1.0	1.6	5.059644256269407	(37,65)	(75,38)
BasicThetaStar	5	23.480062	23.34968	1.0055838823318481	0.0	0.0	(84,42)	(97,24)
BasicThetaStar	5	41.462845	41.457397	1.000131368637085	1.5	4.743416490252569	(3,92)	(33,65)
BasicThetaStar	5	52.783466	52.783466	1.0	4.8	7.728734264634367	(27,40)	(73,60)
BasicThetaStar	5	81.18405	81.093475	1.0011169910430908	1.5	4.743416490252569	(94,16)	(73,94)
BasicThetaStar	5	61.350483	61.34572	1.000077724456787	3.2	6.7461923416925424	(59,43)	(4,19)
BasicThetaStar	5	77.2321	77.00514	1.0029473304748535	3.2	6.7461923416925424	(30,24)	(96,44)
BasicThetaStar	5	18.667809	18.667809	1.0	3.1	6.539622822966678	(34,18)	(16,15)
BasicThetaStar	5	58.77479	58.77479	1.0	1.5	4.743416490252569	(88,49)	(49,9)
BasicThetaStar	5	71.90878	71.86041	1.0006731748580933	3.2	6.7461923416925424	(87,96)	(58,32)
BasicThetaStar	5	73.87428	73.66275	1.0028716325759888	3.2	6.7461923416925424	(49,87)	(38,17)
BasicThetaStar	5	81.52681	81.08834	1.0054073333740234	3.1	6.539622822966678	(31,32)	(99,5)
BasicThetaStar	5	97.12295	97.07784	1.000464677810669	1.6	5.059644256269407	(0,5)	(95,14)
BasicThetaStar	5	100.689644	100.42957	1.0025895833969116	4.7	7.572611467944492	(1,53)	(96,29)
BasicThetaStar	5	44.47677	44.47677	1.0	1.6	5.059644256269407	(63,51)	(97,77)
BasicThetaStar	5	70.14252	70.13686	1.0000805854797363	1.5	4.743416490252569	(11,100)	(62,54)
BasicThetaStar	5	89.60155	89.5521	1.0005521774291992	4.7	7.572611467944492	(3,18)	(85,48)
BasicThetaStar	5	86.52779	86.35926	1.0019514560699463	0.0	0.0	(15,100)	(49,22)
BasicThetaStar	5	85.181725	85.04148	1.0016491413116455	4.6	7.411702458499891	(32,15)	(80,82)
