Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
AStar-PS	7	295.00354	290.69052	1.0148371458053589	48.4	5.146735750831691	(210,217)	(244,471)
AStar-PS	7	229.52167	225.38187	1.018367886543274	67.0	12.692955176439847	(423,181)	(303,144)
AStar-PS	7	141.20522	140.46623	1.005260944366455	27.8	10.11928851253881	(346,452)	(448,500)
AStar-PS	7	371.12054	365.89145	1.0142914056777954	106.0	10.022197585581939	(172,165)	(455,184)
AStar-PS	7	292.61288	289.64417	1.0102494955062866	43.6	6.653319973266492	(418,19)	(249,172)
AStar-PS	7	93.334885	92.30689	1.0111366510391235	26.5	7.487025815072068	(123,431)	(174,417)
AStar-PS	7	471.8705	466.3383	1.011863112449646	171.7	18.190656942507708	(92,230)	(457,89)
AStar-PS	7	318.8981	317.43515	1.0046086311340332	71.6	8.262364471909214	(316,365)	(158,148)
AStar-PS	7	408.93906	405.94785	1.0073684453964233	107.8	17.351272767917266	(411,477)	(89,366)
AStar-PS	7	610.53766	604.4343	1.010097622871399	279.2	18.58195062120461	(474,98)	(125,419)
AStar-PS	7	290.7582	288.3532	1.0083404779434204	50.0	6.324555320336759	(116,463)	(361,383)
AStar-PS	7	534.28784	527.75977	1.0123693943023682	212.4	15.137884778117176	(479,329)	(59,332)
AStar-PS	7	520.0656	513.34595	1.013089895248413	117.0	11.00504934614612	(463,305)	(109,360)
AStar-PS	7	421.58368	416.01135	1.0133945941925049	95.0	4.944132324730441	(457,76)	(427,379)
AStar-PS	7	421.44733	419.0016	1.005837082862854	163.6	22.16704260332849	(259,15)	(435,258)
AStar-PS	7	262.26804	258.97018	1.0127345323562622	43.7	6.447221623821109	(283,262)	(455,403)
AStar-PS	7	310.72086	309.641	1.003487467765808	78.2	14.497509364638356	(176,320)	(411,378)
AStar-PS	7	405.75714	400.89752	1.0121217966079712	145.0	10.381607668264957	(318,62)	(362,382)
AStar-PS	7	68.76632	67.8991	1.0127722024917603	15.7	0.4830458915396898	(229,448)	(270,484)
AStar-PS	7	186.21437	184.56757	1.0089224576950073	37.4	8.262364471909153	(304,242)	(184,143)
AStar-PS	7	424.83908	421.8172	1.0071640014648438	95.1	18.555921486744463	(467,161)	(497,443)
AStar-PS	7	225.73576	223.33078	1.0107686519622803	34.3	6.7007462271003995	(460,233)	(330,236)
AStar-PS	7	229.04764	225.83704	1.014216423034668	41.9	7.534365710971749	(420,418)	(383,229)
AStar-PS	7	148.16225	146.74664	1.0096465349197388	31.5	0.5270462766947299	(459,79)	(371,139)
AStar-PS	7	443.43762	439.39432	1.009202003479004	96.6	12.09407568467585	(464,156)	(439,490)
AStar-PS	7	444.40134	438.60663	1.0132116079330444	98.3	7.631076813486677	(222,67)	(1,342)
AStar-PS	7	406.1394	400.48013	1.0141311883926392	138.9	21.320047946579308	(159,495)	(240,171)
AStar-PS	7	94.09308	93.543495	1.0058751106262207	18.9	6.384877968032493	(72,167)	(131,225)
AStar-PS	7	238.43857	235.73419	1.0114721059799194	42.4	7.411702458499902	(294,273)	(385,451)
AStar-PS	7	548.32074	541.8897	1.0118677616119385	145.0	14.52966314513558	(390,21)	(366,472)
AStar-PS	7	132.88554	131.9604	1.0070106983184814	15.6	0.5163977794943321	(106,197)	(169,294)
AStar-PS	7	348.50217	346.25665	1.006485104560852	126.3	13.800563595576675	(359,260)	(368,11)
AStar-PS	7	133.5887	132.0624	1.0115574598312378	27.8	6.746192341692538	(391,215)	(293,193)
AStar-PS	7	367.66827	364.2649	1.009343147277832	76.5	4.743416490252569	(333,167)	(217,440)
AStar-PS	7	482.13647	477.05728	1.010646939277649	153.2	20.460259583451677	(107,191)	(493,159)
AStar-PS	7	425.18167	421.06558	1.0097754001617432	121.8	6.494442068244078	(108,41)	(52,380)
AStar-PS	7	295.3897	291.6174	1.012935757637024	78.0	0.0	(371,406)	(123,368)
AStar-PS	7	244.86351	241.72021	1.0130038261413574	53.2	8.230026326405838	(370,411)	(162,382)
AStar-PS	7	96.45936	95.963585	1.0051662921905518	20.3	7.394442357458588	(212,371)	(235,436)
AStar-PS	7	356.37387	352.3098	1.011535406112671	71.6	8.262364471909214	(416,14)	(224,218)
AStar-PS	7	386.03152	382.40723	1.0094776153564453	105.8	16.205623166735148	(417,457)	(125,408)
AStar-PS	7	107.85236	107.521614	1.0030760765075684	21.9	8.061568636989264	(261,164)	(276,82)
AStar-PS	7	239.19112	238.31781	1.003664493560791	45.1	4.976611966656273	(15,457)	(73,259)
AStar-PS	7	304.73987	302.39316	1.0077604055404663	62.3	0.4830458915403174	(79,244)	(166,467)
AStar-PS	7	349.10278	346.62518	1.0071477890014648	54.4	8.01664934163063	(255,4)	(483,215)
AStar-PS	7	345.46854	342.90195	1.0074849128723145	95.1	8.799621203968721	(179,390)	(70,146)
AStar-PS	7	605.6508	599.2789	1.0106326341629028	304.0	11.313708498984761	(478,327)	(27,270)
AStar-PS	7	110.23947	109.86642	1.0033955574035645	32.9	8.45182426067494	(301,196)	(353,172)
AStar-PS	7	279.2336	276.03387	1.0115917921066284	57.7	7.631076813486624	(428,164)	(243,229)
AStar-PS	7	196.4868	194.93733	1.0079485177993774	26.4	7.647802879839997	(321,473)	(157,486)
AStar-PS	7	424.38776	419.25528	1.0122418403625488	112.2	6.74619234169259	(394,236)	(133,13)
AStar-PS	7	409.35162	405.97034	1.008328914642334	76.7	13.416821945271202	(68,19)	(378,121)
AStar-PS	7	328.89087	327.1818	1.0052236318588257	56.2	8.148619514985311	(343,149)	(98,278)
AStar-PS	7	277.42047	273.99466	1.0125031471252441	54.6	8.235424835563856	(455,338)	(281,227)
AStar-PS	7	333.3782	329.18286	1.012744665145874	90.7	14.56060133068383	(447,479)	(395,208)
AStar-PS	7	185.66351	184.11104	1.0084322690963745	35.9	7.665941994736643	(430,329)	(298,355)
AStar-PS	7	122.62631	121.36647	1.010380506515503	28.1	6.657493689236369	(375,257)	(455,230)
AStar-PS	7	8.246211	8.246211	1.0	17.3	4.831608887776869	(255,65)	(247,63)
AStar-PS	7	393.52518	390.48083	1.0077964067459106	79.6	5.059644256269503	(467,91)	(297,355)
AStar-PS	7	365.61505	362.08893	1.0097383260726929	131.0	8.192137151629671	(346,467)	(181,248)
AStar-PS	7	104.452774	104.38136	1.000684142112732	21.9	8.279157230325108	(319,251)	(386,251)
AStar-PS	7	389.73633	385.5322	1.0109047889709473	88.9	7.534365710971695	(352,362)	(459,44)
AStar-PS	7	495.18372	491.4279	1.0076426267623901	149.7	13.416821945271353	(468,382)	(81,239)
AStar-PS	7	284.57358	279.6091	1.0177550315856934	63.7	5.034326612809649	(193,241)	(237,447)
AStar-PS	7	315.34622	311.45468	1.012494683265686	84.2	8.011103405759833	(348,322)	(349,101)
AStar-PS	7	285.85965	283.91388	1.0068533420562744	74.8	6.746192341692531	(66,52)	(210,189)
AStar-PS	7	345.4318	340.9602	1.0131146907806396	65.5	6.60387091871965	(318,483)	(19,425)
AStar-PS	7	480.2168	475.6295	1.0096447467803955	184.3	15.881855475143032	(40,328)	(345,95)
AStar-PS	7	197.15938	193.64413	1.0181530714035034	40.5	7.975657409336932	(231,352)	(304,236)
AStar-PS	7	533.419	524.4423	1.017116665840149	111.0	4.944132324730441	(1,57)	(450,16)
AStar-PS	7	101.18359	100.008194	1.0117530822753906	23.4	8.235424835563876	(13,401)	(72,359)
AStar-PS	7	396.81238	392.58057	1.0107795000076294	132.7	11.086027241532644	(118,447)	(364,258)
AStar-PS	7	220.75974	219.3201	1.0065641403198242	49.8	6.442911695119821	(499,404)	(366,494)
AStar-PS	7	321.29297	317.48175	1.0120044946670532	62.2	0.42163702135559217	(149,58)	(339,237)
AStar-PS	7	332.9323	331.48566	1.0043641328811646	67.0	7.60116950066092	(329,255)	(208,489)
AStar-PS	7	421.2945	415.1016	1.0149190425872803	94.9	4.976611966656233	(483,128)	(157,252)
AStar-PS	7	177.07846	175.31648	1.0100502967834473	31.0	0.0	(98,181)	(198,97)
AStar-PS	7	242.41391	238.6773	1.015655517578125	31.2	0.42163702135583186	(236,259)	(245,457)
AStar-PS	7	382.24036	379.20932	1.0079931020736694	95.2	15.28833978342097	(103,141)	(216,442)
AStar-PS	7	197.43819	196.39511	1.005311131477356	31.2	0.42163702135583186	(164,269)	(71,403)
AStar-PS	7	407.73856	404.73413	1.0074231624603271	113.8	7.509993342207478	(151,242)	(480,250)
AStar-PS	7	422.39862	417.4289	1.011905550956726	120.2	19.498148060207544	(429,377)	(80,346)
AStar-PS	7	364.1186	361.036	1.0085381269454956	81.1	6.539622822966753	(23,406)	(137,130)
AStar-PS	7	344.33694	342.02084	1.0067718029022217	78.0	10.0	(47,47)	(224,207)
AStar-PS	7	412.98953	408.83133	1.0101709365844727	95.2	11.573917035971641	(161,45)	(490,193)
AStar-PS	7	422.62766	417.4415	1.0124236345291138	144.9	15.147056919855073	(119,231)	(432,99)
AStar-PS	7	424.52487	421.74115	1.0066004991531372	114.0	7.60116950066092	(104,188)	(439,289)
AStar-PS	7	140.32246	139.63339	1.0049349069595337	15.6	0.5163977794943321	(421,365)	(354,476)
AStar-PS	7	333.1681	329.23596	1.0119432210922241	107.7	11.557104597028864	(223,172)	(452,131)
AStar-PS	7	203.00565	201.05405	1.0097068548202515	32.6	5.059644256269403	(158,186)	(162,365)
AStar-PS	7	350.5274	348.07257	1.0070526599884033	67.2	7.465476095557012	(147,200)	(265,475)
AStar-PS	7	553.1733	548.86053	1.0078576803207397	138.9	22.614891848809037	(488,427)	(475,5)
AStar-PS	7	122.333	121.71928	1.0050420761108398	21.8	7.927448797970535	(115,167)	(29,175)
AStar-PS	7	429.3854	423.8107	1.0131537914276123	179.3	16.826236127613914	(62,390)	(217,99)
AStar-PS	7	272.35712	269.68808	1.0098967552185059	51.4	7.5601293345785905	(182,388)	(314,229)
AStar-PS	7	214.20694	210.55176	1.017359972000122	57.7	7.631076813486624	(317,483)	(343,364)
AStar-PS	7	324.63818	321.55496	1.0095884799957275	84.4	8.262364471909118	(468,61)	(271,136)
AStar-PS	7	265.79102	264.2439	1.005854845046997	37.4	8.058122196475633	(284,172)	(58,210)
AStar-PS	7	167.34094	164.37636	1.0180352926254272	29.6	4.788875998951455	(102,476)	(150,343)
AStar-PS	7	182.38562	181.84329	1.0029823780059814	34.4	6.397916327472054	(433,466)	(304,478)
