Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
Dijkstra	6	76.28427	70.946075	1.0752429962158203	12.6	6.669999167083074	(79,10)	(99,78)
Dijkstra	6	60.0122	56.091877	1.069891095161438	6.2	8.011103405759894	(10,0)	(39,48)
Dijkstra	6	40.14213	37.45698	1.0716862678527832	15.6	0.5163977794943321	(62,29)	(52,65)
Dijkstra	6	34.556343	31.979883	1.0805649757385254	4.6	7.411702458499891	(18,61)	(48,50)
Dijkstra	6	96.45585	91.29656	1.0565112829208374	14.1	4.976611966656299	(49,94)	(31,5)
Dijkstra	6	31.455837	30.138954	1.0436937808990479	3.2	6.7461923416925424	(39,64)	(57,40)
Dijkstra	6	35.87005	33.94847	1.0566027164459229	6.3	8.138386408455508	(33,91)	(52,63)
Dijkstra	6	17.828426	17.271736	1.032231330871582	1.5	4.743416490252569	(94,25)	(94,42)
Dijkstra	6	41.041626	38.183884	1.0748416185379028	3.2	6.7461923416925424	(25,44)	(8,78)
Dijkstra	6	73.72792	70.666466	1.0433225631713867	9.4	8.099382692526634	(82,13)	(73,83)
Dijkstra	6	34.14213	31.850004	1.071966290473938	4.8	7.728734264634367	(18,54)	(28,24)
Dijkstra	6	60.899498	58.44799	1.0419434309005737	9.4	8.099382692526634	(22,21)	(15,79)
Dijkstra	6	41.14213	38.32995	1.0733678340911865	1.6	5.059644256269407	(66,89)	(29,79)
Dijkstra	6	92.98277	86.69285	1.072554111480713	17.4	4.7888759989514655	(75,23)	(34,99)
Dijkstra	6	58.79899	55.057354	1.0679588317871094	17.2	8.97898781724434	(41,45)	(94,31)
Dijkstra	6	74.88228	73.00746	1.0256798267364502	12.6	6.6533199732664805	(92,70)	(44,15)
Dijkstra	6	101.63963	94.524734	1.075270175933838	15.6	0.5163977794943321	(0,14)	(45,97)
Dijkstra	6	63.083275	59.708992	1.0565121173858643	12.5	6.60387091871965	(26,42)	(60,91)
Dijkstra	6	31.24264	30.178892	1.035248041152954	3.1	6.539622822966678	(51,53)	(81,56)
Dijkstra	6	44.455837	41.16558	1.0799273252487183	3.1	6.539622822966678	(46,99)	(28,62)
Dijkstra	6	51.72792	48.83646	1.0592069625854492	12.5	6.60387091871965	(30,51)	(78,42)
Dijkstra	6	73.32592	69.021805	1.0623587369918823	10.8	7.4654760955570225	(96,30)	(38,67)
Dijkstra	6	62.24264	61.085346	1.018945574760437	12.5	6.60387091871965	(14,56)	(75,59)
Dijkstra	6	21.142132	19.760925	1.06989586353302	3.1	6.539622822966678	(63,18)	(46,8)
Dijkstra	6	72.49749	67.95032	1.0669190883636475	0.0	0.0	(92,8)	(34,43)
Dijkstra	6	65.72792	62.833744	1.0460609197616577	10.7	7.394442357458593	(28,78)	(37,16)
Dijkstra	6	76.041626	71.06749	1.0699917078018188	12.5	6.60387091871965	(11,65)	(80,82)
Dijkstra	6	48.941124	45.80616	1.0684398412704468	9.3	8.014570065407957	(57,91)	(18,67)
Dijkstra	6	64.55634	61.2593	1.053821086883545	10.9	7.5343657109717395	(86,29)	(26,40)
Dijkstra	6	23.899492	22.186539	1.0772068500518799	0.0	0.0	(64,2)	(43,9)
Dijkstra	6	84.426414	78.17537	1.0799617767333984	12.4	6.55235326682966	(23,17)	(53,89)
Dijkstra	6	73.396996	70.14125	1.046416997909546	9.3	8.014570065407957	(93,83)	(37,41)
Dijkstra	6	72.053856	70.26384	1.0254756212234497	12.6	6.6533199732664805	(54,8)	(8,61)
Dijkstra	6	95.35534	88.698235	1.0750534534454346	14.2	5.006662228138292	(33,85)	(8,0)
Dijkstra	6	11.656854	10.944272	1.0651099681854248	0.0	0.0	(64,72)	(60,82)
Dijkstra	6	40.556343	37.849026	1.0715293884277344	1.6	5.059644256269407	(50,51)	(39,87)
Dijkstra	6	19.384773	19.104973	1.0146454572677612	0.0	0.0	(8,36)	(21,50)
Dijkstra	6	32.313705	30.117447	1.072923183441162	3.1	6.539622822966678	(24,58)	(16,87)
Dijkstra	6	68.79899	64.71321	1.0631366968154907	9.4	8.099382692526634	(93,72)	(30,86)
Dijkstra	6	100.35534	94.09929	1.066483497619629	12.5	6.60387091871965	(94,8)	(68,97)
Dijkstra	6	64.313705	61.691994	1.0424968004226685	13.8	4.871686908385359	(25,53)	(86,45)
Dijkstra	6	53.242638	52.464424	1.0148332118988037	12.5	6.60387091871965	(45,80)	(48,28)
Dijkstra	6	86.97056	82.95198	1.0484446287155151	15.6	0.5163977794943321	(7,29)	(89,41)
Dijkstra	6	11.24264	10.440307	1.0768495798110962	1.5	4.743416490252569	(41,69)	(44,79)
Dijkstra	6	64.426414	60.12398	1.0715593099594116	17.1	4.909175083453427	(51,45)	(81,97)
Dijkstra	6	58.284267	54.170982	1.0759315490722656	15.6	0.5163977794943321	(51,56)	(71,6)
