Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
AStar-PS	8	384.3471	381.49512	1.0074758529663086	57.8	10.612361764575446	(362,1)	(72,248)
AStar-PS	8	207.57304	201.06549	1.032365322113037	45.2	8.854377448471453	(174,185)	(366,126)
AStar-PS	8	169.48053	167.4157	1.012333631515503	37.6	8.09938269252662	(24,456)	(96,305)
AStar-PS	8	179.65228	177.4016	1.0126869678497314	37.5	8.181958472422385	(328,307)	(270,140)
AStar-PS	8	71.293846	68.74362	1.0370975732803345	18.9	6.384877968032493	(143,482)	(209,500)
AStar-PS	8	125.037445	121.32909	1.0305644273757935	26.5	7.720823214600313	(190,274)	(236,386)
AStar-PS	8	262.59482	262.34402	1.0009559392929077	31.0	0.0	(178,135)	(0,327)
AStar-PS	8	209.2616	209.00868	1.00121009349823	32.7	9.068259663978154	(281,368)	(424,216)
AStar-PS	8	147.40067	145.32326	1.0142951011657715	26.5	7.487025815072068	(230,151)	(347,237)
AStar-PS	8	95.41098	95.39449	1.0001728534698486	22.0	7.972173828734266	(278,161)	(338,235)
AStar-PS	8	402.8061	396.29898	1.0164196491241455	135.8	14.927975229227902	(54,117)	(193,488)
AStar-PS	8	152.74942	149.0516	1.0248090028762817	29.7	8.756584823878418	(138,17)	(167,163)
AStar-PS	8	253.10121	245.43925	1.031217336654663	57.7	10.729502421930947	(262,311)	(496,384)
AStar-PS	8	297.71036	292.93622	1.0162975788116455	50.0	6.599663291074443	(458,80)	(170,28)
AStar-PS	8	285.67273	284.62167	1.003692865371704	29.4	5.059644256269423	(351,159)	(360,443)
AStar-PS	8	414.39474	409.40915	1.012177586555481	138.7	22.524307857167294	(443,61)	(242,416)
AStar-PS	8	350.63586	343.4057	1.0210542678833008	62.4	0.5163977794944788	(409,71)	(70,125)
AStar-PS	8	192.83263	185.50073	1.0395249128341675	34.3	6.447221623821141	(6,366)	(184,417)
AStar-PS	8	442.1896	430.7353	1.026592493057251	173.4	66.7652604278602	(139,430)	(256,16)
AStar-PS	8	77.00068	75.99766	1.0131980180740356	15.7	0.4830458915396898	(389,357)	(334,409)
AStar-PS	8	107.174995	104.30176	1.0275473594665527	28.6	9.709102258533825	(184,290)	(219,192)
AStar-PS	8	278.9215	277.58838	1.0048025846481323	31.1	10.671353137150778	(104,8)	(104,285)
AStar-PS	8	323.15192	322.2361	1.0028420686721802	96.7	12.06510118758503	(397,90)	(106,227)
AStar-PS	8	476.26086	472.2078	1.0085831880569458	206.1	32.56941305376364	(468,274)	(44,67)
AStar-PS	8	104.3799	104.298454	1.0007808208465576	17.0	5.291502622129181	(471,171)	(402,249)
AStar-PS	8	278.42902	278.0258	1.0014503002166748	31.3	0.4830458915394806	(470,245)	(264,431)
AStar-PS	8	267.6975	262.72647	1.0189210176467896	59.5	9.846036991827953	(129,70)	(375,162)
AStar-PS	8	126.22703	123.384544	1.0230375528335571	18.8	6.442911695119766	(260,459)	(237,338)
AStar-PS	8	164.85844	163.14139	1.0105249881744385	31.1	0.31622776601677405	(421,326)	(341,468)
AStar-PS	8	207.40402	206.53613	1.004202127456665	43.7	6.447221623821109	(7,166)	(194,80)
AStar-PS	8	208.70674	208.0033	1.0033818483352661	26.9	7.534365710971749	(408,48)	(390,255)
AStar-PS	8	261.676	258.70438	1.011486530303955	57.8	10.44349877515516	(373,253)	(229,467)
AStar-PS	8	139.2551	136.91934	1.017059326171875	26.5	7.720823214600313	(226,386)	(336,467)
AStar-PS	8	225.67783	225.2636	1.0018389225006104	23.3	8.124722217473725	(433,69)	(430,294)
AStar-PS	8	304.2255	299.13794	1.0170073509216309	81.1	6.539622822966753	(93,473)	(191,191)
AStar-PS	8	128.79724	127.26436	1.012044906616211	23.2	8.44327477279337	(297,131)	(337,11)
AStar-PS	8	201.09671	194.99802	1.0312756299972534	45.3	8.680117766738231	(188,67)	(5,134)
AStar-PS	8	167.64403	165.63596	1.0121233463287354	34.2	6.746192341692531	(358,200)	(217,114)
AStar-PS	8	223.36353	219.00099	1.0199201107025146	40.6	8.05812219647562	(159,8)	(345,123)
AStar-PS	8	423.96375	422.3555	1.003807783126831	67.1	7.5343657109718025	(382,280)	(66,1)
AStar-PS	8	453.1628	450.89386	1.0050320625305176	79.7	13.872835166452292	(90,324)	(431,30)
AStar-PS	8	90.29501	89.55623	1.0082494020462036	25.0	8.192137151629671	(132,206)	(210,162)
AStar-PS	8	409.9501	398.22632	1.0294400453567505	95.0	4.944132324730441	(426,121)	(37,39)
AStar-PS	8	211.4411	205.16852	1.0305728912353516	37.4	8.058122196475633	(181,413)	(380,369)
AStar-PS	8	385.79028	381.5801	1.011033535003662	70.1	11.239315914334965	(272,405)	(304,25)
AStar-PS	8	364.3021	360.12268	1.0116055011749268	95.1	4.909175083453694	(367,448)	(173,145)
AStar-PS	8	132.92363	131.49577	1.0108585357666016	26.5	7.487025815072068	(450,418)	(389,302)
AStar-PS	8	393.2447	388.6848	1.011731505393982	145.2	24.493990192607644	(400,367)	(258,6)
AStar-PS	8	18.770329	18.59388	1.00948965549469	18.6	6.818276093624315	(177,286)	(181,304)
AStar-PS	8	444.91565	442.33658	1.0058305263519287	153.1	9.700515450222353	(490,427)	(298,29)
AStar-PS	8	417.35065	416.01694	1.0032058954238892	140.5	0.5270462766947299	(457,217)	(84,34)
AStar-PS	8	219.47797	219.01242	1.00212562084198	25.0	8.192137151629671	(210,149)	(48,296)
AStar-PS	8	185.05228	183.04808	1.0109490156173706	32.6	5.059644256269403	(220,36)	(363,150)
AStar-PS	8	239.60529	236.34476	1.0137956142425537	59.2	12.31800849704745	(341,297)	(126,393)
AStar-PS	8	107.71156	106.25215	1.0137354135513306	20.4	7.560129334578583	(296,248)	(210,186)
AStar-PS	8	58.347336	57.873047	1.0081952810287476	18.9	6.384877968032493	(8,441)	(60,466)
