Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
BFS	5	32.0	24.60128	1.3007453680038452	0.0	0.0	(7,3)	(4,22)
BFS	5	90.0	74.50988	1.2078934907913208	1.6	5.059644256269407	(32,15)	(21,82)
BFS	5	118.0	88.54984	1.3325828313827515	1.5	4.743416490252569	(13,72)	(61,2)
BFS	5	48.0	40.81366	1.176076889038086	1.6	5.059644256269407	(47,11)	(7,15)
BFS	5	45.0	32.573254	1.38150155544281	0.0	0.0	(50,99)	(69,73)
BFS	5	43.0	36.54254	1.1767107248306274	1.6	5.059644256269407	(90,71)	(83,37)
BFS	5	87.0	76.86156	1.131905198097229	1.6	5.059644256269407	(11,8)	(0,80)
BFS	5	17.0	16.03122	1.060430884361267	0.0	0.0	(89,81)	(88,65)
BFS	5	58.0	50.6475	1.1451700925827026	1.5	4.743416490252569	(67,21)	(28,22)
BFS	5	51.0	46.794167	1.0898793935775757	0.0	0.0	(95,17)	(49,22)
BFS	5	46.0	36.78066	1.250657320022583	1.5	4.743416490252569	(50,46)	(80,32)
BFS	5	60.0	53.877335	1.1136407852172852	0.0	0.0	(29,44)	(81,52)
BFS	5	102.0	81.85592	1.2460919618606567	1.6	5.059644256269407	(5,5)	(38,74)
BFS	5	19.0	14.329437	1.325941801071167	0.0	0.0	(71,17)	(62,7)
BFS	5	65.0	49.676014	1.308478593826294	1.5	4.743416490252569	(37,65)	(75,38)
BFS	5	31.0	23.34968	1.3276413679122925	0.0	0.0	(84,42)	(97,24)
BFS	5	57.0	41.457397	1.3749054670333862	0.0	0.0	(3,92)	(33,65)
BFS	5	66.0	52.783466	1.2503916025161743	1.5	4.743416490252569	(27,40)	(73,60)
BFS	5	99.0	81.093475	1.2208133935928345	1.6	5.059644256269407	(94,16)	(73,94)
BFS	5	79.0	61.34572	1.2877833843231201	1.6	5.059644256269407	(59,43)	(4,19)
BFS	5	88.0	77.00514	1.1427807807922363	0.0	0.0	(30,24)	(96,44)
BFS	5	21.0	18.667809	1.1249312162399292	0.0	0.0	(34,18)	(16,15)
BFS	5	79.0	58.77479	1.3441137075424194	1.6	5.059644256269407	(88,49)	(49,9)
BFS	5	93.0	71.86041	1.2941757440567017	0.0	0.0	(87,96)	(58,32)
BFS	5	85.0	73.66275	1.1539075374603271	0.0	0.0	(49,87)	(38,17)
BFS	5	105.0	81.08834	1.2948840856552124	1.6	5.059644256269407	(31,32)	(99,5)
BFS	5	106.0	97.07784	1.091907262802124	0.0	0.0	(0,5)	(95,14)
BFS	5	119.0	100.42957	1.1849099397659302	3.2	6.7461923416925424	(1,53)	(96,29)
BFS	5	60.0	44.47677	1.3490188121795654	0.0	0.0	(63,51)	(97,77)
BFS	5	97.0	70.13686	1.3830102682113647	1.6	5.059644256269407	(11,100)	(62,54)
BFS	5	112.0	89.5521	1.2506686449050903	1.6	5.059644256269407	(3,18)	(85,48)
BFS	5	112.0	86.35926	1.2969077825546265	0.0	0.0	(15,100)	(49,22)
BFS	5	115.0	85.04148	1.3522812128067017	1.5	4.743416490252569	(32,15)	(80,82)
BFS	5	125.0	91.86362	1.3607127666473389	1.6	5.059644256269407	(10,32)	(82,77)
BFS	5	62.0	56.704487	1.0933879613876343	0.0	0.0	(22,56)	(24,0)
BFS	5	95.0	78.45758	1.2108453512191772	1.6	5.059644256269407	(80,30)	(5,26)
BFS	5	76.0	58.90296	1.2902576923370361	0.0	0.0	(44,69)	(18,19)
BFS	5	103.0	77.228294	1.3337080478668213	1.6	5.059644256269407	(20,3)	(61,61)
BFS	5	35.0	27.460968	1.2745362520217896	0.0	0.0	(4,64)	(21,82)
BFS	5	45.0	37.557358	1.198167324066162	0.0	0.0	(83,59)	(75,94)
BFS	5	90.0	67.459015	1.3341434001922607	3.1	6.539622822966678	(38,44)	(5,99)
BFS	5	61.0	45.53658	1.3395824432373047	1.6	5.059644256269407	(61,35)	(87,0)
BFS	5	90.0	70.73416	1.272369623184204	3.0	6.324555320336759	(21,84)	(47,20)
BFS	5	78.0	61.84484	1.2612208127975464	3.2	6.7461923416925424	(43,59)	(92,62)
BFS	5	17.0	14.440307	1.1772602796554565	0.0	0.0	(80,34)	(70,27)
BFS	5	79.0	68.20004	1.15835702419281	1.5	4.743416490252569	(12,90)	(78,93)
BFS	5	58.0	48.514275	1.1955244541168213	0.0	0.0	(12,44)	(57,35)
BFS	5	71.0	61.808598	1.1487075090408325	0.0	0.0	(6,79)	(66,68)
BFS	5	29.0	22.040432	1.3157637119293213	0.0	0.0	(67,34)	(86,44)
BFS	5	48.0	43.53596	1.1025367975234985	0.0	0.0	(76,58)	(38,56)
BFS	5	77.0	62.643135	1.2291849851608276	1.6	5.059644256269407	(32,91)	(88,70)
BFS	5	20.0	16.944271	1.1803399324417114	0.0	0.0	(14,71)	(30,75)
BFS	5	93.0	68.7773	1.352190375328064	0.0	0.0	(4,21)	(42,76)
