Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar	1	14.828427	14.335088	1.0344147682189941	0.506	0.5758124694724838	(18,18)	(21,9)	50
AStar	1	2.4142137	2.236068	1.0796691179275513	0.064	0.13492384683385086	(23,21)	(25,20)	50
AStar	1	19.828426	19.472136	1.0182974338531494	0.03	0.09486832980505139	(26,15)	(23,29)	50
AStar	1	22.071066	21.48768	1.0271497964859009	0.314	0.009660917830793321	(15,3)	(5,12)	50
AStar	1	21.48528	21.010468	1.0225988626480103	0.154	0.1624944443494744	(19,16)	(0,10)	50
AStar	1	11.071068	10.398346	1.064695119857788	0.094	0.15145222935888986	(23,4)	(28,13)	50
AStar	1	20.656853	19.799725	1.0432898998260498	0.246	0.12997435644515934	(12,8)	(2,9)	50
AStar	1	28.798986	27.88647	1.0327224731445312	0.21800000000000003	0.1506873142194347	(4,23)	(19,3)	50
AStar	1	19.142134	18.377445	1.0416101217269897	0.094	0.15145222935888986	(17,15)	(29,28)	50
AStar	1	28.899492	28.08043	1.0291684865951538	0.25	0.132077418374393	(25,14)	(3,23)	50
AStar	1	5.2426405	5.0	1.0485280752182007	0.092	0.14823404916999783	(23,4)	(20,8)	50
AStar	1	7.8284273	7.28011	1.075317144393921	0.06	0.12649110640673517	(23,22)	(30,24)	50
AStar	1	30.899494	29.797892	1.0369691848754883	0.33999999999999997	0.10583005244258387	(4,23)	(22,8)	50
AStar	1	12.24264	12.2426405	0.9999999403953552	0.094	0.15145222935888986	(30,20)	(24,26)	50
AStar	1	21.727919	21.050495	1.032180905342102	0.126	0.16276772816911014	(14,4)	(30,15)	50
AStar	1	20.142134	18.962467	1.0622105598449707	0.094	0.15145222935888986	(15,24)	(1,12)	50
AStar	1	20.485281	19.55607	1.0475151538848877	0.032	0.10119288512538814	(15,26)	(22,9)	50
AStar	1	19.313707	18.414373	1.04883873462677	0.21600000000000003	0.14930952191114044	(8,7)	(22,13)	50
AStar	1	28.899494	28.899494	1.0	0.032	0.10119288512538814	(29,11)	(3,16)	50
AStar	1	23.656853	22.825096	1.0364404916763306	0.188	0.1619876538505327	(24,27)	(24,5)	50
AStar	1	23.48528	22.975685	1.0221797227859497	0.282	0.09953223933312604	(9,10)	(14,26)	50
AStar	1	10.828427	10.537319	1.027626395225525	0.092	0.14823404916999783	(27,28)	(25,18)	50
AStar	1	17.72792	17.222126	1.0293688774108887	0.25	0.132077418374393	(21,21)	(9,14)	50
AStar	1	19.24264	18.315224	1.0506362915039062	0.094	0.15145222935888986	(22,9)	(16,22)	50
AStar	1	7.2426405	6.9907045	1.0360387563705444	0.062	0.13079245645933357	(13,16)	(14,10)	50
AStar	1	16.313707	15.622809	1.044223666191101	0.126	0.16276772816911014	(28,28)	(19,16)	50
AStar	1	14.071066	13.719111	1.0256543159484863	0.09	0.1449137674618944	(14,15)	(19,3)	50
AStar	1	26.313705	25.098083	1.048434853553772	0.22000000000000003	0.15202339001321838	(26,13)	(6,2)	50
AStar	1	28.727919	27.783855	1.033978819847107	0.21800000000000003	0.1506873142194347	(6,12)	(24,2)	50
AStar	1	12.828426	12.245041	1.0476425886154175	0.27999999999999997	0.09888264649460894	(13,9)	(8,12)	50
AStar	1	25.556347	24.0591	1.0622320175170898	0.308	0.010327955589885637	(12,17)	(29,14)	50
AStar	1	17.899494	17.142181	1.0441783666610718	0.094	0.15145222935888986	(15,29)	(26,28)	50
AStar	1	18.828426	18.60555	1.0119789838790894	0.188	0.1619876538505327	(11,7)	(3,11)	50
AStar	1	28.384773	27.624413	1.0275249481201172	0.314	0.009660917830793321	(19,3)	(4,22)	50
AStar	1	21.899494	21.084263	1.0386654138565063	0.156	0.16460052652811694	(6,0)	(12,18)	50
AStar	1	8.2426405	7.773387	1.0603666305541992	0.062	0.13079245645933357	(15,14)	(9,18)	50
AStar	1	10.071068	9.639193	1.0448040962219238	0.126	0.16276772816911014	(18,14)	(25,10)	50
AStar	1	29.72792	28.787899	1.0326533317565918	0.188	0.1619876538505327	(13,30)	(20,4)	50
AStar	1	9.414213	9.123106	1.0319087505340576	0.064	0.13492384683385086	(7,17)	(11,23)	50
AStar	1	12.2426405	11.699596	1.0464155673980713	0.064	0.13492384683385086	(13,24)	(19,18)	50
AStar	1	12.071067	12.071068	0.9999999403953552	0.156	0.16460052652811694	(28,21)	(23,27)	50
AStar	1	16.656853	15.944272	1.0446919202804565	0.03	0.09486832980505139	(24,12)	(13,4)	50
AStar	1	15.071068	14.485281	1.0404400825500488	0.094	0.15145222935888986	(15,0)	(21,12)	50
AStar	1	1.4142135	1.4142135	1.0	0.064	0.13492384683385086	(20,6)	(21,5)	50
AStar	1	27.727919	26.955181	1.0286674499511719	0.21800000000000003	0.1506873142194347	(17,27)	(10,3)	50
AStar	1	26.97056	26.175308	1.0303817987442017	0.188	0.1619876538505327	(28,22)	(8,8)	50
AStar	1	17.828426	17.197947	1.0366601943969727	0.092	0.14823404916999783	(25,19)	(21,4)	50
AStar	1	4.4142137	4.1622777	1.0605283975601196	0.06	0.12649110640673517	(16,22)	(19,24)	50
AStar	1	15.656854	15.313708	1.0224077701568604	0.0	0.0	(17,25)	(21,11)	50
AStar	1	27.97056	26.966389	1.0372378826141357	0.154	0.1624944443494744	(16,4)	(6,27)	50
