Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
BasicThetaStar	7	291.5591	290.69052	1.0029879808425903	49.9	6.657493689236392	(210,217)	(244,471)	1
BasicThetaStar	7	225.4439	225.38187	1.0002752542495728	66.9	7.665941994736591	(423,181)	(303,144)	1
BasicThetaStar	7	140.60896	140.46623	1.0010161399841309	26.3	7.572611467944489	(346,452)	(448,500)	1
BasicThetaStar	7	366.89047	365.89145	1.002730369567871	112.3	6.70074622710043	(172,165)	(455,184)	1
BasicThetaStar	7	290.206	289.64417	1.0019397735595703	54.3	8.124722217473737	(418,19)	(249,172)	1
BasicThetaStar	7	92.45975	92.30689	1.00165593624115	29.6	5.146735750831671	(123,431)	(174,417)	1
BasicThetaStar	7	466.83673	466.3383	1.0010688304901123	170.1	4.976611966656558	(92,230)	(457,89)	1
BasicThetaStar	7	317.93985	317.43515	1.0015898942947388	66.8	7.728734264634409	(316,365)	(158,148)	1
BasicThetaStar	7	406.2295	405.94785	1.0006937980651855	121.6	6.653319973266431	(411,477)	(89,366)	1
BasicThetaStar	7	607.2396	604.4343	1.0046411752700806	297.9	4.976611966657858	(474,98)	(125,419)	1
BasicThetaStar	7	288.64215	288.3532	1.0010020732879639	48.4	5.146735750831691	(116,463)	(361,383)	1
BasicThetaStar	7	529.2125	527.75977	1.002752661705017	240.2	19.606121493044213	(479,329)	(59,332)	1
BasicThetaStar	7	514.5603	513.34595	1.0023655891418457	129.5	7.720823214600313	(463,305)	(109,360)	1
BasicThetaStar	7	416.80518	416.01135	1.0019081830978394	112.3	6.70074622710043	(457,76)	(427,379)	1
BasicThetaStar	7	419.50162	419.0016	1.0011934041976929	176.4	7.321202087088986	(259,15)	(435,258)	1
BasicThetaStar	7	259.25897	258.97018	1.001115083694458	48.4	5.146735750831691	(283,262)	(455,403)	1
BasicThetaStar	7	309.93124	309.641	1.0009373426437378	78.0	0.0	(176,320)	(411,378)	1
BasicThetaStar	7	401.3328	400.89752	1.0010857582092285	156.0	0.0	(318,62)	(362,382)	1
