Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End
VisibilityGraph	1	14.335088	14.335088	1.0	3.2	6.7461923416925424	(18,18)	(21,9)
VisibilityGraph	1	2.236068	2.236068	1.0	3.0	6.324555320336759	(23,21)	(25,20)
VisibilityGraph	1	19.472136	19.472136	1.0	3.1	6.539622822966678	(26,15)	(23,29)
VisibilityGraph	1	21.48768	21.48768	1.0	6.3	8.138386408455508	(15,3)	(5,12)
VisibilityGraph	1	21.010468	21.010468	1.0	1.6	5.059644256269407	(19,16)	(0,10)
VisibilityGraph	1	10.398346	10.398346	1.0	3.0	6.324555320336759	(23,4)	(28,13)
VisibilityGraph	1	19.799725	19.799725	1.0	1.6	5.059644256269407	(12,8)	(2,9)
VisibilityGraph	1	27.88647	27.88647	1.0	3.2	6.7461923416925424	(4,23)	(19,3)
VisibilityGraph	1	18.377445	18.377445	1.0	3.1	6.539622822966678	(17,15)	(29,28)
VisibilityGraph	1	28.08043	28.08043	1.0	3.2	6.7461923416925424	(25,14)	(3,23)
VisibilityGraph	1	5.0	5.0	1.0	3.1	6.539622822966678	(23,4)	(20,8)
VisibilityGraph	1	7.28011	7.28011	1.0	0.0	0.0	(23,22)	(30,24)
VisibilityGraph	1	29.797892	29.797892	1.0	0.0	0.0	(4,23)	(22,8)
VisibilityGraph	1	12.2426405	12.2426405	1.0	1.5	4.743416490252569	(30,20)	(24,26)
VisibilityGraph	1	21.050495	21.050495	1.0	4.8	7.728734264634367	(14,4)	(30,15)
VisibilityGraph	1	18.962467	18.962467	1.0	4.7	7.572611467944492	(15,24)	(1,12)
VisibilityGraph	1	19.55607	19.55607	1.0	3.1	6.539622822966678	(15,26)	(22,9)
VisibilityGraph	1	18.414373	18.414373	1.0	4.7	7.572611467944492	(8,7)	(22,13)
VisibilityGraph	1	28.899494	28.899494	1.0	1.5	4.743416490252569	(29,11)	(3,16)
VisibilityGraph	1	22.825096	22.825096	1.0	0.0	0.0	(24,27)	(24,5)
VisibilityGraph	1	22.975685	22.975685	1.0	0.0	0.0	(9,10)	(14,26)
VisibilityGraph	1	10.537319	10.537319	1.0	3.1	6.539622822966678	(27,28)	(25,18)
VisibilityGraph	1	17.222126	17.222126	1.0	3.2	6.7461923416925424	(21,21)	(9,14)
VisibilityGraph	1	18.315224	18.315224	1.0	3.2	6.7461923416925424	(22,9)	(16,22)
VisibilityGraph	1	6.9907045	6.9907045	1.0	1.6	5.059644256269407	(13,16)	(14,10)
VisibilityGraph	1	15.622809	15.622809	1.0	0.0	0.0	(28,28)	(19,16)
VisibilityGraph	1	13.719111	13.719111	1.0	0.0	0.0	(14,15)	(19,3)
VisibilityGraph	1	25.098083	25.098083	1.0	0.0	0.0	(26,13)	(6,2)
VisibilityGraph	1	27.783855	27.783855	1.0	4.7	7.572611467944492	(6,12)	(24,2)
VisibilityGraph	1	12.245041	12.245041	1.0	0.0	0.0	(13,9)	(8,12)
VisibilityGraph	1	24.0591	24.0591	1.0	0.0	0.0	(12,17)	(29,14)
VisibilityGraph	1	17.142181	17.142181	1.0	0.0	0.0	(15,29)	(26,28)
VisibilityGraph	1	18.60555	18.60555	1.0	0.0	0.0	(11,7)	(3,11)
VisibilityGraph	1	27.624413	27.624413	1.0	4.7	7.572611467944492	(19,3)	(4,22)
VisibilityGraph	1	21.084263	21.084263	1.0	1.6	5.059644256269407	(6,0)	(12,18)
VisibilityGraph	1	7.773387	7.773387	1.0	0.0	0.0	(15,14)	(9,18)
VisibilityGraph	1	9.639193	9.639193	1.0	1.6	5.059644256269407	(18,14)	(25,10)
VisibilityGraph	1	28.787899	28.787899	1.0	4.7	7.572611467944492	(13,30)	(20,4)
VisibilityGraph	1	9.123106	9.123106	1.0	3.0	6.324555320336759	(7,17)	(11,23)
VisibilityGraph	1	11.699596	11.699596	1.0	1.6	5.059644256269407	(13,24)	(19,18)
VisibilityGraph	1	12.071068	12.071068	1.0	3.2	6.7461923416925424	(28,21)	(23,27)
VisibilityGraph	1	15.944272	15.944272	1.0	1.6	5.059644256269407	(24,12)	(13,4)
VisibilityGraph	1	14.485281	14.485281	1.0	4.7	7.572611467944492	(15,0)	(21,12)
VisibilityGraph	1	1.4142135	1.4142135	1.0	1.5	4.743416490252569	(20,6)	(21,5)
VisibilityGraph	1	26.955181	26.955181	1.0	0.0	0.0	(17,27)	(10,3)
VisibilityGraph	1	26.175308	26.175308	1.0	3.2	6.7461923416925424	(28,22)	(8,8)
VisibilityGraph	1	17.197947	17.197947	1.0	4.8	7.728734264634367	(25,19)	(21,4)
VisibilityGraph	1	4.1622777	4.1622777	1.0	3.1	6.539622822966678	(16,22)	(19,24)
VisibilityGraph	1	15.313708	15.313708	1.0	1.5	4.743416490252569	(17,25)	(21,11)
VisibilityGraph	1	26.966389	26.966389	1.0	0.0	0.0	(16,4)	(6,27)
VisibilityGraph	1	31.874573	31.874573	1.0	1.5	4.743416490252569	(24,7)	(5,25)
VisibilityGraph	1	20.519266	20.519266	1.0	1.6	5.059644256269407	(14,6)	(1,12)
VisibilityGraph	1	9.123106	9.123106	1.0	1.5	4.743416490252569	(23,18)	(23,10)
VisibilityGraph	1	35.75683	35.75683	1.0	3.1	6.539622822966678	(3,0)	(4,29)
VisibilityGraph	1	8.236068	8.236068	1.0	0.0	0.0	(24,19)	(24,14)
VisibilityGraph	1	27.443434	27.443434	1.0	0.0	0.0	(4,18)	(21,6)
VisibilityGraph	1	1.0	1.0	1.0	4.7	7.572611467944492	(18,3)	(18,2)
VisibilityGraph	1	3.6055512	3.6055512	1.0	3.2	6.7461923416925424	(22,20)	(24,17)
VisibilityGraph	1	10.704571	10.704571	1.0	1.6	5.059644256269407	(14,24)	(23,26)
VisibilityGraph	1	4.0	4.0	1.0	3.2	6.7461923416925424	(14,4)	(10,4)
VisibilityGraph	1	15.621232	15.621232	1.0	1.6	5.059644256269407	(18,1)	(18,15)
VisibilityGraph	1	15.8416195	15.8416195	1.0	3.1	6.539622822966678	(20,13)	(18,3)
VisibilityGraph	1	15.365057	15.365057	1.0	3.2	6.7461923416925424	(20,13)	(9,10)
VisibilityGraph	1	24.892921	24.892921	1.0	3.0	6.324555320336759	(13,29)	(10,6)
VisibilityGraph	1	19.284006	19.284006	1.0	3.1	6.539622822966678	(11,25)	(27,29)
VisibilityGraph	1	17.176512	17.176512	1.0	0.0	0.0	(30,16)	(26,30)
VisibilityGraph	1	15.845516	15.845516	1.0	0.0	0.0	(9,17)	(4,7)
VisibilityGraph	1	30.674717	30.674717	1.0	1.5	4.743416490252569	(2,16)	(28,28)
VisibilityGraph	1	36.17514	36.17514	1.0	6.2	8.011103405759894	(3,7)	(2,2)
VisibilityGraph	1	1.0	1.0	1.0	0.0	0.0	(11,12)	(11,11)
VisibilityGraph	1	15.749301	15.749301	1.0	1.5	4.743416490252569	(20,10)	(16,18)
VisibilityGraph	1	17.34166	17.34166	1.0	4.7	7.572611467944492	(23,14)	(12,19)
VisibilityGraph	1	11.536632	11.536632	1.0	1.5	4.743416490252569	(23,17)	(15,12)
VisibilityGraph	1	21.705667	21.705667	1.0	1.6	5.059644256269407	(27,25)	(23,5)
VisibilityGraph	1	18.5579	18.5579	1.0	4.6	7.411702458499891	(30,19)	(18,9)
VisibilityGraph	1	20.72135	20.72135	1.0	3.1	6.539622822966678	(23,25)	(5,20)
VisibilityGraph	1	14.13256	14.13256	1.0	0.0	0.0	(24,13)	(18,25)
VisibilityGraph	1	21.700834	21.700834	1.0	0.0	0.0	(5,20)	(20,17)
VisibilityGraph	1	2.236068	2.236068	1.0	1.5	4.743416490252569	(15,29)	(13,30)
