Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar-PS_TI	7	295.00354	290.69052	1.0148371458053589	53.0	7.745966692414834	(210,217)	(244,471)	1
AStar-PS_TI	7	229.52167	225.38187	1.018367886543274	68.6	25.55256021093257	(423,181)	(303,144)	1
AStar-PS_TI	7	141.20522	140.46623	1.005260944366455	28.1	6.657493689236369	(346,452)	(448,500)	1
AStar-PS_TI	7	371.12054	365.89145	1.0142914056777954	103.0	7.972173828734266	(172,165)	(455,184)	1
AStar-PS_TI	7	292.61288	289.64417	1.0102494955062866	43.7	6.447221623821109	(418,19)	(249,172)	1
AStar-PS_TI	7	93.334885	92.30689	1.0111366510391235	15.6	0.5163977794943321	(123,431)	(174,417)	1
AStar-PS_TI	7	471.8705	466.3383	1.011863112449646	173.1	11.288637355028104	(92,230)	(457,89)	1
AStar-PS_TI	7	318.8981	317.43515	1.0046086311340332	68.4	8.262364471909118	(316,365)	(158,148)	1
AStar-PS_TI	7	408.93906	405.94785	1.0073684453964233	106.1	6.6574936892364525	(411,477)	(89,366)	1
AStar-PS_TI	7	610.53766	604.4343	1.010097622871399	276.1	16.502188407063223	(474,98)	(125,419)	1
AStar-PS_TI	7	290.7582	288.3532	1.0083404779434204	53.0	7.972173828734266	(116,463)	(361,383)	1
AStar-PS_TI	7	534.28784	527.75977	1.0123693943023682	201.4	5.059644256269663	(479,329)	(59,332)	1
AStar-PS_TI	7	520.0656	513.34595	1.013089895248413	118.4	15.137884778117282	(463,305)	(109,360)	1
AStar-PS_TI	7	421.58368	416.01135	1.0133945941925049	99.8	8.148619514985384	(457,76)	(427,379)	1
AStar-PS_TI	7	421.44733	419.0016	1.005837082862854	156.0	0.0	(259,15)	(435,258)	1
AStar-PS_TI	7	262.26804	258.97018	1.0127345323562622	46.8	0.4216370213560715	(283,262)	(455,403)	1
AStar-PS_TI	7	310.72086	309.641	1.003487467765808	74.9	6.5396228229665665	(176,320)	(411,378)	1
AStar-PS_TI	7	405.75714	400.89752	1.0121217966079712	143.5	6.60387091871965	(318,62)	(362,382)	1
AStar-PS_TI	7	68.76632	67.8991	1.0127722024917603	18.8	6.442911695119766	(229,448)	(270,484)	1
AStar-PS_TI	7	186.21437	184.56757	1.0089224576950073	34.3	6.7007462271003995	(304,242)	(184,143)	1
AStar-PS_TI	7	424.83908	421.8172	1.0071640014648438	82.7	7.572611467944428	(467,161)	(497,443)	1
AStar-PS_TI	7	225.73576	223.33078	1.0107686519622803	35.9	7.445356494710881	(460,233)	(330,236)	1
AStar-PS_TI	7	229.04764	225.83704	1.014216423034668	45.3	5.034326612809769	(420,418)	(383,229)	1
AStar-PS_TI	7	148.16225	146.74664	1.0096465349197388	31.2	0.42163702135583186	(459,79)	(371,139)	1
AStar-PS_TI	7	443.43762	439.39432	1.009202003479004	98.4	10.511369505867837	(464,156)	(439,490)	1
AStar-PS_TI	7	444.40134	438.60663	1.0132116079330444	96.7	6.498717822257892	(222,67)	(1,342)	1
AStar-PS_TI	7	406.1394	400.48013	1.0141311883926392	124.7	0.4830458915403174	(159,495)	(240,171)	1
AStar-PS_TI	7	94.09308	93.543495	1.0058751106262207	20.2	7.465476095557026	(72,167)	(131,225)	1
AStar-PS_TI	7	238.43857	235.73419	1.0114721059799194	45.2	5.006662228138274	(294,273)	(385,451)	1
AStar-PS_TI	7	548.32074	541.8897	1.0118677616119385	138.8	4.871686908385097	(390,21)	(366,472)	1
AStar-PS_TI	7	132.88554	131.9604	1.0070106983184814	15.6	0.5163977794943321	(106,197)	(169,294)	1
AStar-PS_TI	7	348.50217	346.25665	1.006485104560852	124.8	0.42163702135655085	(359,260)	(368,11)	1
AStar-PS_TI	7	133.5887	132.0624	1.0115574598312378	23.4	8.235424835563876	(391,215)	(293,193)	1
AStar-PS_TI	7	367.66827	364.2649	1.009343147277832	71.9	7.880355321938177	(333,167)	(217,440)	1
AStar-PS_TI	7	482.13647	477.05728	1.010646939277649	160.8	19.40675712792376	(107,191)	(493,159)	1
AStar-PS_TI	7	425.18167	421.06558	1.0097754001617432	121.8	6.74619234169259	(108,41)	(52,380)	1
AStar-PS_TI	7	295.3897	291.6174	1.012935757637024	70.5	7.905694150420948	(371,406)	(123,368)	1
AStar-PS_TI	7	244.86351	241.72021	1.0130038261413574	53.0	7.972173828734266	(370,411)	(162,382)	1
AStar-PS_TI	7	96.45936	95.963585	1.0051662921905518	20.2	7.699927849589821	(212,371)	(235,436)	1
AStar-PS_TI	7	356.37387	352.3098	1.011535406112671	76.4	5.059644256269343	(416,14)	(224,218)	1
AStar-PS_TI	7	386.03152	382.40723	1.0094776153564453	98.3	7.631076813486677	(417,457)	(125,408)	1
AStar-PS_TI	7	107.85236	107.521614	1.0030760765075684	20.3	7.394442357458588	(261,164)	(276,82)	1
AStar-PS_TI	7	239.19112	238.31781	1.003664493560791	46.7	0.4830458915394806	(15,457)	(73,259)	1
AStar-PS_TI	7	304.73987	302.39316	1.0077604055404663	62.4	0.5163977794944788	(79,244)	(166,467)	1
AStar-PS_TI	7	349.10278	346.62518	1.0071477890014648	48.4	4.788875998951475	(255,4)	(483,215)	1
AStar-PS_TI	7	345.46854	342.90195	1.0074849128723145	92.0	4.944132324730441	(179,390)	(70,146)	1
AStar-PS_TI	7	605.6508	599.2789	1.0106326341629028	311.8	23.256062530971185	(478,327)	(27,270)	1
AStar-PS_TI	7	110.23947	109.86642	1.0033955574035645	24.9	8.102811583367574	(301,196)	(353,172)	1
AStar-PS_TI	7	279.2336	276.03387	1.0115917921066284	53.1	8.319321553534932	(428,164)	(243,229)	1
AStar-PS_TI	7	196.4868	194.93733	1.0079485177993774	26.5	7.487025815072068	(321,473)	(157,486)	1
AStar-PS_TI	7	424.38776	419.25528	1.0122418403625488	109.4	0.516397779493696	(394,236)	(133,13)	1
AStar-PS_TI	7	409.35162	405.97034	1.008328914642334	73.4	7.411702458499848	(68,19)	(378,121)	1
AStar-PS_TI	7	328.89087	327.1818	1.0052236318588257	57.8	7.465476095557066	(343,149)	(98,278)	1
AStar-PS_TI	7	277.42047	273.99466	1.0125031471252441	59.3	6.766748767974879	(455,338)	(281,227)	1
AStar-PS_TI	7	333.3782	329.18286	1.012744665145874	84.3	8.138386408455547	(447,479)	(395,208)	1
AStar-PS_TI	7	185.66351	184.11104	1.0084322690963745	35.8	7.509993342207451	(430,329)	(298,355)	1
AStar-PS_TI	7	122.62631	121.36647	1.010380506515503	32.6	8.896940797575057	(375,257)	(455,230)	1
AStar-PS_TI	7	8.246211	8.246211	1.0	15.6	0.5163977794943321	(255,65)	(247,63)	1
AStar-PS_TI	7	393.52518	390.48083	1.0077964067459106	79.5	4.743416490252569	(467,91)	(297,355)	1
AStar-PS_TI	7	365.61505	362.08893	1.0097383260726929	126.3	4.831608887776937	(346,467)	(181,248)	1
AStar-PS_TI	7	104.452774	104.38136	1.000684142112732	20.2	7.699927849589821	(319,251)	(386,251)	1
AStar-PS_TI	7	389.73633	385.5322	1.0109047889709473	88.9	7.534365710971695	(352,362)	(459,44)	1
AStar-PS_TI	7	495.18372	491.4279	1.0076426267623901	143.5	6.60387091871965	(468,382)	(81,239)	1
AStar-PS_TI	7	284.57358	279.6091	1.0177550315856934	60.9	5.2588549662027875	(193,241)	(237,447)	1
AStar-PS_TI	7	315.34622	311.45468	1.012494683265686	82.7	7.572611467944428	(348,322)	(349,101)	1
AStar-PS_TI	7	285.85965	283.91388	1.0068533420562744	71.7	8.138386408455498	(66,52)	(210,189)	1
AStar-PS_TI	7	345.4318	340.9602	1.0131146907806396	56.1	8.061568636989271	(318,483)	(19,425)	1
AStar-PS_TI	7	480.2168	475.6295	1.0096447467803955	187.1	17.99660461803227	(40,328)	(345,95)	1
AStar-PS_TI	7	197.15938	193.64413	1.0181530714035034	40.6	8.05812219647562	(231,352)	(304,236)	1
AStar-PS_TI	7	533.419	524.4423	1.017116665840149	110.8	5.006662228138355	(1,57)	(450,16)	1
AStar-PS_TI	7	101.18359	100.008194	1.0117530822753906	26.6	7.321202087089248	(13,401)	(72,359)	1
AStar-PS_TI	7	396.81238	392.58057	1.0107795000076294	126.3	4.831608887776937	(118,447)	(364,258)	1
AStar-PS_TI	7	220.75974	219.3201	1.0065641403198242	49.8	6.713171133426238	(499,404)	(366,494)	1
AStar-PS_TI	7	321.29297	317.48175	1.0120044946670532	67.1	7.5343657109718025	(149,58)	(339,237)	1
AStar-PS_TI	7	332.9323	331.48566	1.0043641328811646	64.1	4.90917508345353	(329,255)	(208,489)	1
AStar-PS_TI	7	421.2945	415.1016	1.0149190425872803	96.8	6.442911695119821	(483,128)	(157,252)	1
