Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar	2	7.8284273	7.28011	1.075317144393921	0.092	0.14823404916999783	(23,27)	(21,20)	50
AStar	2	7.8284273	7.335088	1.0672575235366821	0.156	0.16460052652811694	(7,8)	(13,5)	50
AStar	2	22.828426	22.090721	1.0333943367004395	0.312	0.010327955589886235	(11,24)	(13,2)	50
AStar	2	29.071066	27.792482	1.0460046529769897	0.282	0.09953223933312604	(25,30)	(19,4)	50
AStar	2	1.4142135	1.4142135	1.0	0.126	0.16276772816911014	(13,13)	(12,12)	50
AStar	2	22.656853	21.790966	1.039736032485962	0.124	0.16022206811519787	(23,2)	(25,23)	50
AStar	2	9.828426	9.398346	1.0457613468170166	0.124	0.16022206811519787	(6,25)	(6,30)	50
AStar	2	19.071066	18.45851	1.033185601234436	0.062	0.13079245645933357	(10,23)	(6,7)	50
AStar	2	30.828426	30.246212	1.0192492008209229	0.062	0.13079245645933357	(4,0)	(4,30)	50
AStar	2	9.828426	9.246211	1.0629680156707764	0.092	0.14823404916999783	(16,18)	(8,21)	50
AStar	2	9.0	9.0	1.0	0.062	0.13079245645933357	(12,24)	(3,24)	50
AStar	2	20.48528	19.302757	1.061261773109436	0.062	0.13079245645933357	(21,8)	(27,26)	50
AStar	2	14.485281	13.909269	1.041412115097046	0.124	0.16022206811519787	(17,16)	(5,12)	50
AStar	2	21.142134	20.451235	1.033782720565796	0.312	0.010327955589886235	(19,21)	(6,15)	50
AStar	2	11.0	11.0	1.0	0.124	0.16022206811519787	(11,5)	(9,14)	50
AStar	2	17.727919	16.643316	1.0651674270629883	0.21800000000000003	0.1506873142194347	(30,8)	(16,17)	50
AStar	2	12.485281	11.87526	1.051369071006775	0.124	0.16022206811519787	(3,17)	(11,23)	50
AStar	2	27.384773	26.314821	1.0406596660614014	0.156	0.16460052652811694	(29,6)	(9,21)	50
AStar	2	16.24264	15.369316	1.0568225383758545	0.124	0.16022206811519787	(17,12)	(11,0)	50
AStar	2	29.24264	28.2154	1.0364069938659668	0.25	0.132077418374393	(9,29)	(10,1)	50
AStar	2	10.485281	10.046318	1.0436939001083374	0.092	0.14823404916999783	(21,13)	(14,20)	50
AStar	2	10.828427	10.828427	1.0	0.124	0.16022206811519787	(19,24)	(17,14)	50
AStar	2	22.313707	21.107674	1.0571372509002686	0.188	0.1619876538505327	(18,6)	(29,16)	50
AStar	2	13.24264	12.456232	1.0631335973739624	0.156	0.16460052652811694	(10,24)	(1,30)	50
AStar	2	15.313707	15.044359	1.0179035663604736	0.092	0.14823404916999783	(13,18)	(21,8)	50
AStar	2	25.384773	24.6351	1.0304311513900757	0.314	0.009660917830793321	(26,11)	(8,22)	50
AStar	2	24.48528	23.88139	1.0252870321273804	0.312	0.010327955589886235	(0,23)	(18,23)	50
AStar	2	7.2426405	6.708204	1.0796691179275513	0.092	0.14823404916999783	(24,24)	(21,18)	50
AStar	2	33.2132	32.108532	1.0344041585922241	0.484	0.2208669785690524	(25,9)	(2,28)	50
AStar	2	16.24264	15.407318	1.054215908050537	0.032	0.10119288512538814	(10,20)	(5,9)	50
