Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
BasicThetaStar_TI_H5	3	16.919306	16.892445	1.0015901327133179	0.31	0.6539622822966679	(10,26)	(17,11)	10
BasicThetaStar_TI_H5	3	25.0	25.0	1.0	0.16	0.5059644256269407	(30,9)	(5,9)	10
BasicThetaStar_TI_H5	3	30.689674	29.73002	1.0322788953781128	0.16	0.5059644256269407	(3,24)	(20,0)	10
BasicThetaStar_TI_H5	3	14.207876	14.207876	1.0	0.15	0.4743416490252569	(28,13)	(17,5)	10
BasicThetaStar_TI_H5	3	19.14851	19.027409	1.0063645839691162	0.16	0.5059644256269407	(21,0)	(3,6)	10
BasicThetaStar_TI_H5	3	22.36068	22.36068	1.0	0.32	0.6746192341692543	(6,23)	(2,1)	10
BasicThetaStar_TI_H5	3	16.280802	16.27882	1.0001217126846313	0.0	0.0	(14,14)	(11,30)	10
BasicThetaStar_TI_H5	3	18.029387	18.029387	1.0	0.15	0.4743416490252569	(11,17)	(29,16)	10
BasicThetaStar_TI_H5	3	17.029387	17.029387	1.0	0.15	0.4743416490252569	(23,27)	(22,10)	10
BasicThetaStar_TI_H5	3	20.22375	20.22375	1.0	0.0	0.0	(7,22)	(27,25)	10
BasicThetaStar_TI_H5	3	17.288631	17.288631	1.0	0.0	0.0	(5,21)	(22,22)	10
BasicThetaStar_TI_H5	3	36.345238	35.61313	1.0205572843551636	0.31	0.6539622822966679	(0,28)	(28,6)	10
BasicThetaStar_TI_H5	3	1.0	1.0	1.0	0.0	0.0	(20,24)	(19,24)	10
BasicThetaStar_TI_H5	3	18.267288	18.267288	1.0	0.16	0.5059644256269407	(17,1)	(19,19)	10
BasicThetaStar_TI_H5	3	10.303087	10.303087	1.0	0.16	0.5059644256269407	(17,22)	(26,17)	10
BasicThetaStar_TI_H5	3	8.062258	8.062258	1.0	0.0	0.0	(18,1)	(22,8)	10
BasicThetaStar_TI_H5	3	15.880827	15.880827	1.0	0.15	0.4743416490252569	(4,13)	(19,17)	10
BasicThetaStar_TI_H5	3	7.81025	7.81025	1.0	0.0	0.0	(17,9)	(12,3)	10
BasicThetaStar_TI_H5	3	9.571156	9.516178	1.0057772397994995	0.16	0.5059644256269407	(10,28)	(1,25)	10
BasicThetaStar_TI_H5	3	15.866069	15.866069	1.0	0.16	0.5059644256269407	(24,13)	(9,8)	10
BasicThetaStar_TI_H5	3	9.50827	9.486833	1.0022597312927246	0.15	0.4743416490252569	(7,18)	(10,9)	10
