Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar_TI_H5	7	433.34546	290.69052	1.4907450675964355	21.9	8.061568636989264	(210,217)	(244,471)	1
AStar_TI_H5	7	336.46313	225.38187	1.4928580522537231	36.0	20.939065032719213	(423,181)	(303,144)	1
AStar_TI_H5	7	171.82347	140.46623	1.2232367992401123	18.7	6.498717822257966	(346,452)	(448,500)	1
AStar_TI_H5	7	469.01953	365.89145	1.281854271888733	26.6	7.791733511299721	(172,165)	(455,184)	1
AStar_TI_H5	7	358.86017	289.64417	1.238969087600708	20.3	7.394442357458588	(418,19)	(249,172)	1
AStar_TI_H5	7	113.71073	92.30689	1.2318769693374634	15.7	0.4830458915396898	(123,431)	(174,417)	1
AStar_TI_H5	7	632.7416	466.3383	1.3568295240402222	23.5	8.343327340522551	(92,230)	(457,89)	1
AStar_TI_H5	7	426.24496	317.43515	1.3427780866622925	20.4	7.560129334578583	(316,365)	(158,148)	1
AStar_TI_H5	7	519.7425	405.94785	1.2803183794021606	23.4	8.016649341630623	(411,477)	(89,366)	1
AStar_TI_H5	7	719.17334	604.4343	1.1898287534713745	18.6	6.552353266829658	(474,98)	(125,419)	1
AStar_TI_H5	7	397.13223	288.3532	1.3772423267364502	21.8	8.148619514985347	(116,463)	(361,383)	1
AStar_TI_H5	7	718.468	527.75977	1.3613542318344116	26.4	7.647802879839997	(479,329)	(59,332)	1
AStar_TI_H5	7	581.63416	513.34595	1.1330257654190063	15.6	0.5163977794943321	(463,305)	(109,360)	1
AStar_TI_H5	7	586.6706	416.01135	1.4102274179458618	28.0	6.863753427324667	(457,76)	(427,379)	1
AStar_TI_H5	7	577.78345	419.0016	1.3789528608322144	35.9	7.445356494710881	(259,15)	(435,258)	1
AStar_TI_H5	7	316.94843	258.97018	1.2238799333572388	18.6	6.818276093624315	(283,262)	(455,403)	1
AStar_TI_H5	7	391.77686	309.641	1.2652616500854492	21.9	8.061568636989264	(176,320)	(411,378)	1
AStar_TI_H5	7	489.74744	400.89752	1.2216274738311768	25.1	8.061568636989252	(318,62)	(362,382)	1
AStar_TI_H5	7	75.66907	67.8991	1.114434003829956	17.4	4.7888759989514655	(229,448)	(270,484)	1
AStar_TI_H5	7	229.59305	184.56757	1.2439512014389038	21.9	8.061568636989264	(304,242)	(184,143)	1
AStar_TI_H5	7	541.9138	421.8172	1.2847124338150024	24.9	7.880355321938229	(467,161)	(497,443)	1
AStar_TI_H5	7	269.00726	223.33078	1.2045239210128784	18.7	6.76674876797483	(460,233)	(330,236)	1
AStar_TI_H5	7	269.196	225.83704	1.1919922828674316	18.5	6.60387091871965	(420,418)	(383,229)	1
AStar_TI_H5	7	158.99503	146.74664	1.0834661722183228	17.0	4.944132324730441	(459,79)	(371,139)	1
AStar_TI_H5	7	558.0436	439.39432	1.270029067993164	23.4	8.235424835563876	(464,156)	(439,490)	1
AStar_TI_H5	7	554.52374	438.60663	1.2642849683761597	18.7	6.498717822257966	(222,67)	(1,342)	1
AStar_TI_H5	7	477.96066	400.48013	1.1934690475463867	23.4	8.235424835563876	(159,495)	(240,171)	1
AStar_TI_H5	7	124.7818	93.543495	1.3339442014694214	18.6	6.818276093624315	(72,167)	(131,225)	1
AStar_TI_H5	7	282.70578	235.73419	1.1992565393447876	20.2	7.699927849589821	(294,273)	(385,451)	1
AStar_TI_H5	7	692.87085	541.8897	1.278619647026062	18.6	6.552353266829658	(390,21)	(366,472)	1
AStar_TI_H5	7	174.75238	131.9604	1.3242789506912231	17.3	4.831608887776869	(106,197)	(169,294)	1
AStar_TI_H5	7	445.26215	346.25665	1.2859309911727905	31.2	0.42163702135583186	(359,260)	(368,11)	1
AStar_TI_H5	7	162.75238	132.0624	1.23239004611969	16.9	5.321862664727669	(391,215)	(293,193)	1
AStar_TI_H5	7	446.06116	364.2649	1.2245515584945679	20.2	7.699927849589821	(333,167)	(217,440)	1
AStar_TI_H5	7	694.5158	477.05728	1.4558331966400146	29.4	5.059644256269423	(107,191)	(493,159)	1
AStar_TI_H5	7	564.44543	421.06558	1.3405166864395142	28.1	6.384877968032476	(108,41)	(52,380)	1
AStar_TI_H5	7	367.70578	291.6174	1.2609184980392456	20.4	7.3212020870892545	(371,406)	(123,368)	1
AStar_TI_H5	7	302.90677	241.72021	1.2531296014785767	17.4	4.7888759989514655	(370,411)	(162,382)	1
AStar_TI_H5	7	113.29652	95.963585	1.1806198358535767	16.9	4.9766119666563045	(212,371)	(235,436)	1
AStar_TI_H5	7	421.73026	352.3098	1.197043776512146	23.4	8.016649341630623	(416,14)	(224,218)	1
AStar_TI_H5	7	439.97784	382.40723	1.150547981262207	18.6	6.818276093624315	(417,457)	(125,408)	1
AStar_TI_H5	7	129.46808	107.521614	1.20411217212677	18.5	6.60387091871965	(261,164)	(276,82)	1
AStar_TI_H5	7	318.19107	238.31781	1.335154414176941	20.4	7.560129334578583	(15,457)	(73,259)	1
AStar_TI_H5	7	422.03174	302.39316	1.395639181137085	23.4	8.235424835563876	(79,244)	(166,467)	1
AStar_TI_H5	7	420.28662	346.62518	1.212510347366333	21.8	7.927448797970535	(255,4)	(483,215)	1
AStar_TI_H5	7	416.5881	342.90195	1.2148898839950562	20.2	7.465476095557026	(179,390)	(70,146)	1
AStar_TI_H5	7	788.8056	599.2789	1.3162579536437988	24.8	8.230026326405845	(478,327)	(27,270)	1
AStar_TI_H5	7	124.710724	109.86642	1.1351122856140137	31.2	0.42163702135583186	(301,196)	(353,172)	1
AStar_TI_H5	7	354.919	276.03387	1.285780668258667	20.2	7.465476095557026	(428,164)	(243,229)	1
AStar_TI_H5	7	237.61026	194.93733	1.2189059257507324	17.3	4.831608887776869	(321,473)	(157,486)	1
AStar_TI_H5	7	493.0268	419.25528	1.175958514213562	23.4	11.167412910388475	(394,236)	(133,13)	1
AStar_TI_H5	7	528.4997	405.97034	1.3018184900283813	21.7	8.01457006540796	(68,19)	(378,121)	1
AStar_TI_H5	7	424.31604	327.1818	1.2968815565109253	21.8	8.148619514985347	(343,149)	(98,278)	1
AStar_TI_H5	7	317.04892	273.99466	1.1571353673934937	18.8	6.442911695119766	(455,338)	(281,227)	1
AStar_TI_H5	7	434.84793	329.18286	1.3209919929504395	31.2	0.42163702135583186	(447,479)	(395,208)	1
AStar_TI_H5	7	215.09552	184.11104	1.1682924032211304	20.3	7.394442357458588	(430,329)	(298,355)	1
AStar_TI_H5	7	146.78181	121.36647	1.2094099521636963	31.0	0.0	(375,257)	(455,230)	1
AStar_TI_H5	7	8.828427	8.246211	1.0706040859222412	17.3	5.186520991955975	(255,65)	(247,63)	1
AStar_TI_H5	7	462.1567	390.48083	1.1835579872131348	18.6	6.818276093624315	(467,91)	(297,355)	1
AStar_TI_H5	7	420.90182	362.08893	1.1624267101287842	29.4	9.082339395160757	(346,467)	(181,248)	1
AStar_TI_H5	7	121.66908	104.38136	1.1656208038330078	20.2	7.465476095557026	(319,251)	(386,251)	1
AStar_TI_H5	7	504.52927	385.5322	1.3086566925048828	28.1	6.384877968032476	(352,362)	(459,44)	1
AStar_TI_H5	7	714.3624	491.4279	1.4536465406417847	25.0	7.972173828734266	(468,382)	(81,239)	1
