Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar-PS_TI	2	7.28011	7.28011	1.0	0.094	0.15145222935888986	(23,27)	(21,20)	50
AStar-PS_TI	2	7.335088	7.335088	1.0	0.094	0.15145222935888986	(7,8)	(13,5)	50
AStar-PS_TI	2	22.128407	22.090721	1.0017058849334717	0.312	0.010327955589886235	(11,24)	(13,2)	50
AStar-PS_TI	2	28.093369	27.792482	1.0108262300491333	0.31	0.010540925533894602	(25,30)	(19,4)	50
AStar-PS_TI	2	1.4142135	1.4142135	1.0	0.032	0.10119288512538814	(13,13)	(12,12)	50
AStar-PS_TI	2	22.06702	21.790966	1.012668251991272	0.0	0.0	(23,2)	(25,23)	50
AStar-PS_TI	2	9.398346	9.398346	1.0	0.096	0.15457468529268734	(6,25)	(6,30)	50
AStar-PS_TI	2	18.45851	18.45851	1.0	0.248	0.13104706533659324	(10,23)	(6,7)	50
AStar-PS_TI	2	30.246212	30.246212	1.0	0.156	0.16460052652811694	(4,0)	(4,30)	50
AStar-PS_TI	2	9.246211	9.246211	1.0	0.06	0.12649110640673517	(16,18)	(8,21)	50
AStar-PS_TI	2	9.0	9.0	1.0	0.096	0.15457468529268734	(12,24)	(3,24)	50
AStar-PS_TI	2	19.848194	19.302757	1.028256893157959	0.312	0.010327955589886235	(21,8)	(27,26)	50
AStar-PS_TI	2	13.909269	13.909269	1.0	0.094	0.15145222935888986	(17,16)	(5,12)	50
AStar-PS_TI	2	20.451235	20.451235	1.0	0.27999999999999997	0.09888264649460894	(19,21)	(6,15)	50
AStar-PS_TI	2	11.0	11.0	1.0	0.19	0.1636391694484477	(11,5)	(9,14)	50
AStar-PS_TI	2	16.661903	16.643316	1.0011167526245117	0.094	0.15145222935888986	(30,8)	(16,17)	50
AStar-PS_TI	2	11.87526	11.87526	1.0	0.094	0.15145222935888986	(3,17)	(11,23)	50
AStar-PS_TI	2	26.328999	26.314821	1.00053870677948	0.22000000000000003	0.15202339001321838	(29,6)	(9,21)	50
AStar-PS_TI	2	15.369317	15.369316	1.0000001192092896	0.124	0.16022206811519787	(17,12)	(11,0)	50
AStar-PS_TI	2	28.878302	28.2154	1.0234942436218262	0.156	0.16460052652811694	(9,29)	(10,1)	50
AStar-PS_TI	2	10.046318	10.046318	1.0	0.124	0.16022206811519787	(21,13)	(14,20)	50
AStar-PS_TI	2	10.828427	10.828427	1.0	0.094	0.15145222935888986	(19,24)	(17,14)	50
AStar-PS_TI	2	21.107674	21.107674	1.0	0.312	0.010327955589886235	(18,6)	(29,16)	50
AStar-PS_TI	2	12.456232	12.456232	1.0	0.158	0.1666533327999573	(10,24)	(1,30)	50
AStar-PS_TI	2	15.044359	15.044359	1.0	0.124	0.16022206811519787	(13,18)	(21,8)	50
AStar-PS_TI	2	24.899494	24.6351	1.0107324123382568	0.312	0.010327955589886235	(26,11)	(8,22)	50
AStar-PS_TI	2	23.88139	23.88139	1.0	0.31	0.010540925533894602	(0,23)	(18,23)	50
AStar-PS_TI	2	6.708204	6.708204	1.0	0.096	0.15457468529268734	(24,24)	(21,18)	50
AStar-PS_TI	2	32.108532	32.108532	1.0	0.312	0.010327955589886235	(25,9)	(2,28)	50
AStar-PS_TI	2	15.407318	15.407318	1.0	0.25	0.132077418374393	(10,20)	(5,9)	50
AStar-PS_TI	2	21.092636	21.092636	1.0	0.25	0.132077418374393	(23,24)	(8,12)	50
AStar-PS_TI	2	10.358485	10.358485	1.0	0.062	0.13079245645933357	(14,16)	(23,11)	50
AStar-PS_TI	2	15.4158	15.4158	1.0	0.188	0.1619876538505327	(8,26)	(14,24)	50
AStar-PS_TI	2	31.336521	31.005072	1.0106902122497559	0.25	0.132077418374393	(1,26)	(30,19)	50
AStar-PS_TI	2	23.662828	23.662828	1.0	0.0	0.0	(6,6)	(29,4)	50
AStar-PS_TI	2	11.830952	11.830952	1.0	0.124	0.16022206811519787	(16,11)	(11,4)	50
AStar-PS_TI	2	31.52885	31.465593	1.0020103454589844	0.344	0.09743373816770735	(25,29)	(16,0)	50
AStar-PS_TI	2	32.306297	32.232704	1.0022832155227661	0.246	0.12997435644515934	(3,0)	(27,21)	50
AStar-PS_TI	2	2.236068	2.236068	1.0	0.096	0.15457468529268734	(25,26)	(26,24)	50
AStar-PS_TI	2	19.029387	19.029387	1.0	0.128	0.16524728943818312	(28,11)	(27,30)	50
AStar-PS_TI	2	30.977169	30.977169	1.0	0.31	0.010540925533894602	(15,2)	(3,29)	50
AStar-PS_TI	2	9.055386	9.055386	1.0	0.094	0.15145222935888986	(3,14)	(2,23)	50
AStar-PS_TI	2	17.135563	17.061771	1.0043249130249023	0.0	0.0	(21,23)	(7,23)	50
AStar-PS_TI	2	20.330294	20.330294	1.0	0.0	0.0	(1,22)	(14,7)	50
AStar-PS_TI	2	31.883255	31.87361	1.0003026723861694	0.46799999999999997	0.16470849671127757	(12,27)	(27,4)	50
AStar-PS_TI	2	20.186913	20.008766	1.0089033842086792	0.21800000000000003	0.1506873142194347	(8,18)	(4,3)	50
AStar-PS_TI	2	32.929474	32.253872	1.0209463834762573	0.21800000000000003	0.1506873142194347	(0,30)	(13,1)	50
AStar-PS_TI	2	17.119696	17.074965	1.002619743347168	0.186	0.16029140130815914	(15,15)	(3,18)	50
AStar-PS_TI	2	23.244835	22.92964	1.0137461423873901	0.156	0.16460052652811694	(9,20)	(3,1)	50
AStar-PS_TI	2	16.95897	16.95897	1.0	0.124	0.16022206811519787	(20,10)	(4,13)	50
AStar-PS_TI	2	19.140614	19.140614	1.0	0.094	0.15145222935888986	(1,1)	(20,1)	50
AStar-PS_TI	2	35.12059	35.12059	1.0	0.372	0.13104706533659313	(0,20)	(29,7)	50
AStar-PS_TI	2	25.30024	25.30024	1.0	0.21800000000000003	0.1506873142194347	(6,30)	(16,15)	50
AStar-PS_TI	2	18.667324	18.667324	1.0	0.156	0.16460052652811694	(28,12)	(15,24)	50
AStar-PS_TI	2	14.913714	14.7046995	1.0142141580581665	0.156	0.16460052652811694	(19,0)	(26,11)	50
AStar-PS_TI	2	16.24504	16.219543	1.0015720129013062	0.094	0.15145222935888986	(16,1)	(14,17)	50
AStar-PS_TI	2	7.300563	7.300563	1.0	0.062	0.13079245645933357	(26,20)	(20,16)	50
AStar-PS_TI	2	10.162277	10.162277	1.0	0.124	0.16022206811519787	(15,20)	(19,27)	50
AStar-PS_TI	2	13.72135	13.608387	1.008301019668579	0.096	0.15457468529268734	(17,11)	(16,0)	50
AStar-PS_TI	2	16.993229	16.82418	1.0100479125976562	0.03	0.09486832980505139	(9,9)	(24,8)	50
AStar-PS_TI	2	25.484665	25.484665	1.0	0.25	0.132077418374393	(9,29)	(21,8)	50
AStar-PS_TI	2	24.424685	24.424685	1.0	0.312	0.010327955589886235	(24,29)	(15,28)	50
AStar-PS_TI	2	31.090265	30.781643	1.010026216506958	0.27999999999999997	0.09888264649460894	(30,0)	(21,29)	50
AStar-PS_TI	2	15.027035	14.954414	1.0048561096191406	0.126	0.16276772816911014	(30,5)	(25,19)	50
AStar-PS_TI	2	24.213203	23.401718	1.0346763134002686	0.156	0.16460052652811694	(25,2)	(3,9)	50
AStar-PS_TI	2	18.204332	18.204332	1.0	0.314	0.009660917830793321	(28,30)	(14,22)	50
AStar-PS_TI	2	21.494095	21.470911	1.001079797744751	0.21800000000000003	0.1506873142194347	(2,19)	(12,0)	50
AStar-PS_TI	2	20.769978	20.769978	1.0	0.22000000000000003	0.15202339001321838	(28,4)	(18,20)	50
AStar-PS_TI	2	15.837105	15.811388	1.0016264915466309	0.094	0.15145222935888986	(19,16)	(6,7)	50
AStar-PS_TI	2	5.0	5.0	1.0	0.094	0.15145222935888986	(4,28)	(1,24)	50
AStar-PS_TI	2	30.0853	29.924732	1.0053657293319702	0.25	0.132077418374393	(25,2)	(7,24)	50
AStar-PS_TI	2	10.486833	10.486833	1.0	0.062	0.13079245645933357	(11,1)	(20,5)	50
AStar-PS_TI	2	26.74253	26.727575	1.0005595684051514	0.186	0.16029140130815914	(4,1)	(20,22)	50
AStar-PS_TI	2	10.245165	10.245165	1.0	0.094	0.15145222935888986	(13,18)	(18,12)	50
AStar-PS_TI	2	23.45038	23.45038	1.0	0.21600000000000003	0.14930952191114044	(29,11)	(11,24)	50
AStar-PS_TI	2	22.837194	22.566618	1.0119900703430176	0.21600000000000003	0.14930952191114044	(15,9)	(21,28)	50
AStar-PS_TI	2	2.0	2.0	1.0	0.096	0.15457468529268734	(6,5)	(7,4)	50
AStar-PS_TI	2	10.245041	10.245041	1.0	0.062	0.13079245645933357	(19,26)	(29,28)	50
AStar-PS_TI	2	11.401754	11.401754	1.0	0.062	0.13079245645933357	(29,27)	(22,18)	50
AStar-PS_TI	2	12.485888	12.485888	1.0	0.124	0.16022206811519787	(0,10)	(11,5)	50
AStar-PS_TI	2	12.10655	12.10655	1.0	0.126	0.16276772816911014	(11,24)	(18,15)	50
AStar-PS_TI	2	18.398346	18.398346	1.0	0.156	0.16460052652811694	(10,9)	(26,9)	50
AStar-PS_TI	2	29.576113	29.576113	1.0	0.21800000000000003	0.1506873142194347	(18,1)	(4,25)	50
AStar-PS_TI	2	7.28011	7.28011	1.0	0.062	0.13079245645933357	(18,19)	(25,21)	50
AStar-PS_TI	2	21.858414	21.858414	1.0	0.312	0.010327955589886235	(29,21)	(11,9)	50
AStar-PS_TI	2	25.193485	25.110813	1.0032923221588135	0.188	0.1619876538505327	(1,11)	(20,23)	50
AStar-PS_TI	2	21.100164	20.877289	1.0106755495071411	0.21800000000000003	0.1506873142194347	(5,1)	(6,20)	50
AStar-PS_TI	2	24.502491	24.502491	1.0	0.21400000000000002	0.1478888471491718	(1,17)	(22,17)	50
AStar-PS_TI	2	18.612856	18.612856	1.0	0.126	0.16276772816911014	(8,9)	(22,21)	50
AStar-PS_TI	2	23.942238	23.942238	1.0	0.186	0.16029140130815914	(17,30)	(18,27)	50
AStar-PS_TI	2	12.162277	12.162277	1.0	0.126	0.16276772816911014	(28,7)	(20,12)	50
AStar-PS_TI	2	12.155507	12.155507	1.0	0.064	0.13492384683385086	(16,17)	(21,6)	50
AStar-PS_TI	2	5.656854	5.656854	1.0	0.064	0.13492384683385086	(14,26)	(10,30)	50
AStar-PS_TI	2	7.0	7.0	1.0	0.094	0.15145222935888986	(21,29)	(28,29)	50
AStar-PS_TI	2	8.773387	8.773387	1.0	0.094	0.15145222935888986	(18,25)	(19,17)	50
AStar-PS_TI	2	19.0	19.0	1.0	0.126	0.16276772816911014	(13,18)	(12,0)	50
AStar-PS_TI	2	22.308468	22.247622	1.002734899520874	0.156	0.16460052652811694	(13,8)	(14,30)	50
AStar-PS_TI	2	11.9725275	11.9725275	1.0	0.124	0.16022206811519787	(16,21)	(22,11)	50
AStar-PS_TI	2	17.618511	17.618511	1.0	0.21800000000000003	0.1506873142194347	(2,14)	(13,18)	50
AStar-PS_TI	2	15.848194	15.848194	1.0	0.094	0.15145222935888986	(18,7)	(6,15)	50
