Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
BFS-PS	5	27.329437	24.60128	1.1108949184417725	0.0	0.0	(7,3)	(4,22)	10
BFS-PS	5	79.41975	74.50988	1.0658955574035645	1.09	0.7534365710971738	(32,15)	(21,82)	10
BFS-PS	5	105.17317	88.54984	1.1877285242080688	1.1	0.7601169500660919	(13,72)	(61,2)	10
BFS-PS	5	42.717705	40.81366	1.0466521978378296	0.32	0.6746192341692543	(47,11)	(7,15)	10
BFS-PS	5	41.29854	32.573254	1.2678664922714233	0.31	0.6539622822966679	(50,99)	(69,73)	10
BFS-PS	5	37.489258	36.54254	1.025907278060913	0.15	0.4743416490252569	(90,71)	(83,37)	10
BFS-PS	5	78.787605	76.86156	1.025058627128601	0.16	0.5059644256269407	(11,8)	(0,80)	10
BFS-PS	5	16.03122	16.03122	1.0	0.0	0.0	(89,81)	(88,65)	10
BFS-PS	5	54.28106	50.6475	1.0717421770095825	0.63	0.8138386408455507	(67,21)	(28,22)	10
BFS-PS	5	49.152946	46.794167	1.0504075288772583	0.3	0.6324555320336759	(95,17)	(49,22)	10
BFS-PS	5	37.906437	36.78066	1.0306079387664795	0.45999999999999996	0.7411702458499891	(50,46)	(80,32)	10
BFS-PS	5	59.009613	53.877335	1.0952585935592651	1.09	0.7534365710971738	(29,44)	(81,52)	10
BFS-PS	5	95.98208	81.85592	1.172573447227478	0.0	0.0	(5,5)	(38,74)	10
BFS-PS	5	16.486832	14.329437	1.1505568027496338	0.0	0.0	(71,17)	(62,7)	10
BFS-PS	5	63.26729	49.676014	1.273598313331604	0.45999999999999996	0.7411702458499891	(37,65)	(75,38)	10
BFS-PS	5	27.068062	23.34968	1.159247636795044	0.16	0.5059644256269407	(84,42)	(97,24)	10
BFS-PS	5	52.020744	41.457397	1.2548000812530518	0.45999999999999996	0.7411702458499891	(3,92)	(33,65)	10
BFS-PS	5	61.92291	52.783466	1.1731497049331665	0.31	0.6539622822966679	(27,40)	(73,60)	10
BFS-PS	5	84.89498	81.093475	1.0468780994415283	1.1	0.7601169500660919	(94,16)	(73,94)	10
BFS-PS	5	69.27116	61.34572	1.1291930675506592	1.1	0.7601169500660919	(59,43)	(4,19)	10
BFS-PS	5	88.0	77.00514	1.1427807807922363	0.9400000000000001	0.8099382692526633	(30,24)	(96,44)	10
BFS-PS	5	20.062258	18.667809	1.0746980905532837	0.0	0.0	(34,18)	(16,15)	10
BFS-PS	5	74.52752	58.77479	1.2680184841156006	1.1	0.7601169500660919	(88,49)	(49,9)	10
BFS-PS	5	77.279335	71.86041	1.0754090547561646	0.0	0.0	(87,96)	(58,32)	10
BFS-PS	5	79.346794	73.66275	1.0771631002426147	0.93	0.801457006540796	(49,87)	(38,17)	10
BFS-PS	5	95.86253	81.08834	1.1821987628936768	1.24	0.6552353266829661	(31,32)	(99,5)	10
BFS-PS	5	105.019226	97.07784	1.0818042755126953	1.56	0.05163977794942938	(0,5)	(95,14)	10
