Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
BFS	4	39.0	32.110413	1.2145593166351318	0.32	0.6746192341692543	(51,20)	(64,44)	10
BFS	4	115.0	99.40131	1.1569263935089111	0.9400000000000001	0.8099382692526633	(38,12)	(57,70)	10
BFS	4	42.0	35.255898	1.191290020942688	0.15	0.4743416490252569	(73,12)	(66,35)	10
BFS	4	124.0	97.69808	1.2692162990570068	1.25	0.660387091871965	(13,10)	(87,8)	10
BFS	4	19.0	15.008676	1.2659344673156738	0.0	0.0	(83,72)	(93,81)	10
BFS	4	127.0	109.12194	1.1638356447219849	0.78	0.8230026326405847	(92,25)	(1,21)	10
BFS	4	43.0	37.335262	1.151726245880127	0.31	0.6539622822966679	(39,61)	(71,60)	10
BFS	4	72.0	59.028854	1.2197424173355103	0.63	0.8138386408455507	(69,68)	(14,69)	10
BFS	4	92.0	73.41203	1.2532005310058594	1.1	0.7601169500660919	(73,84)	(48,33)	10
BFS	4	56.0	45.440887	1.2323702573776245	0.31	0.6539622822966679	(35,45)	(10,14)	10
BFS	4	11.0	8.927446	1.232155203819275	0.0	0.0	(93,2)	(90,10)	10
BFS	4	88.0	71.56989	1.229567289352417	0.31	0.6539622822966679	(60,54)	(40,10)	10
BFS	4	122.0	98.13567	1.243176817893982	0.9400000000000001	0.8099382692526633	(5,74)	(64,31)	10
BFS	4	160.0	123.89395	1.2914270162582397	1.25	0.660387091871965	(5,6)	(86,67)	10
BFS	4	48.0	35.894478	1.3372530937194824	0.48	0.7728734264634367	(61,72)	(31,84)	10
BFS	4	63.0	54.72086	1.151297688484192	0.32	0.6746192341692543	(95,38)	(57,19)	10
BFS	4	136.0	108.544365	1.2529438734054565	1.56	0.7560129334578578	(86,62)	(8,32)	10
BFS	4	106.0	86.267105	1.2287417650222778	0.9400000000000001	0.8099382692526633	(11,39)	(62,76)	10
BFS	4	183.0	146.5352	1.2488466501235962	1.4	0.8819171036881971	(9,90)	(80,2)	10
BFS	4	146.0	113.393524	1.2875515222549438	1.09	0.7534365710971738	(94,81)	(49,8)	10
BFS	4	77.0	62.623436	1.2295715808868408	0.79	0.8332666639997865	(44,66)	(25,40)	10
BFS	4	51.0	41.014416	1.2434651851654053	0.48	0.7728734264634367	(44,46)	(10,29)	10
BFS	4	18.0	16.246212	1.1079505681991577	0.0	0.0	(58,57)	(48,61)	10
BFS	4	89.0	74.23054	1.198967456817627	0.47000000000000003	0.7572611467944492	(77,29)	(89,60)	10
BFS	4	63.0	51.262268	1.2289741039276123	0.47000000000000003	0.7572611467944492	(48,41)	(71,49)	10
BFS	4	65.0	49.033775	1.3256168365478516	0.16	0.5059644256269407	(39,98)	(23,63)	10
BFS	4	80.0	63.960594	1.250770092010498	0.63	0.8138386408455507	(69,31)	(18,30)	10
BFS	4	64.0	51.677704	1.2384451627731323	0.32	0.6746192341692543	(12,11)	(34,7)	10
BFS	4	60.0	51.396126	1.167403221130371	0.3	0.6324555320336759	(33,17)	(37,59)	10
BFS	4	51.0	43.683136	1.1674985885620117	0.48	0.7728734264634367	(27,66)	(63,57)	10
BFS	4	62.0	50.916637	1.2176766395568848	0.47000000000000003	0.7572611467944492	(43,50)	(12,47)	10
BFS	4	134.0	113.37902	1.181876540184021	0.93	0.801457006540796	(41,3)	(20,86)	10
BFS	4	60.0	46.564903	1.2885241508483887	0.3	0.6324555320336759	(94,27)	(61,0)	10
BFS	4	5.0	5.0	1.0	0.0	0.0	(5,31)	(6,35)	10
BFS	4	107.0	84.71754	1.263020634651184	0.78	0.8230026326405847	(21,21)	(0,87)	10
BFS	4	128.0	112.05936	1.14225172996521	1.09	0.7534365710971738	(92,23)	(48,79)	10
BFS	4	66.0	52.83283	1.2492233514785767	0.32	0.6746192341692543	(81,74)	(43,100)	10
BFS	4	48.0	35.720867	1.343752384185791	0.3	0.6324555320336759	(4,82)	(32,68)	10
BFS	4	53.0	46.328346	1.1440080404281616	0.16	0.5059644256269407	(86,49)	(66,78)	10
BFS	4	121.0	99.27693	1.2188128232955933	0.63	0.8138386408455507	(94,70)	(92,19)	10
BFS	4	79.0	62.76489	1.2586654424667358	0.15	0.4743416490252569	(91,60)	(70,40)	10
BFS	4	121.0	100.68566	1.2017600536346436	0.9400000000000001	0.8099382692526633	(33,84)	(79,13)	10
BFS	4	120.0	102.65793	1.1689306497573853	0.0	0.0	(92,87)	(26,41)	10
BFS	4	116.0	88.79776	1.3063392639160156	0.31	0.6539622822966679	(56,3)	(88,35)	10
BFS	4	160.0	135.59958	1.179944634437561	1.08	0.7465476095557022	(85,37)	(6,84)	10
BFS	4	95.0	74.31968	1.278261661529541	0.62	0.8011103405759895	(75,35)	(28,17)	10
BFS	4	110.0	86.57468	1.2705793380737305	0.62	0.8011103405759895	(77,11)	(78,80)	10
BFS	4	63.0	51.037857	1.2343778610229492	0.31	0.6539622822966679	(67,39)	(73,72)	10
BFS	4	33.0	28.131872	1.1730467081069946	0.32	0.6746192341692543	(34,82)	(30,63)	10
BFS	4	81.0	65.805664	1.230897068977356	0.31	0.6539622822966679	(5,59)	(29,26)	10
BFS	4	87.0	75.39785	1.1538790464401245	0.9400000000000001	0.8099382692526633	(47,39)	(55,90)	10
BFS	4	38.0	30.824242	1.2327959537506104	0.15	0.4743416490252569	(38,74)	(12,64)	10
BFS	4	146.0	115.69135	1.2619785070419312	1.1	0.7601169500660919	(20,47)	(97,4)	10
BFS	4	112.0	93.91033	1.1926270723342896	0.47000000000000003	0.7572611467944492	(0,20)	(43,71)	10
BFS	4	121.0	93.73765	1.2908366918563843	1.09	0.7534365710971738	(86,75)	(93,11)	10
BFS	4	114.0	94.25028	1.2095454931259155	0.78	0.8230026326405847	(72,84)	(84,22)	10
BFS	4	110.0	92.13628	1.1938837766647339	0.31	0.6539622822966679	(9,68)	(79,66)	10
BFS	4	110.0	87.892914	1.2515230178833008	0.78	0.8230026326405847	(22,28)	(84,34)	10
BFS	4	125.0	105.93464	1.1799728870391846	1.08	0.7465476095557022	(48,80)	(74,9)	10
BFS	4	144.0	120.678314	1.1932549476623535	1.23	0.6498717822257967	(44,2)	(60,60)	10
BFS	4	105.0	85.015396	1.2350704669952393	0.0	0.0	(24,91)	(27,25)	10
BFS	4	179.0	147.59538	1.2127751111984253	0.93	0.801457006540796	(1,98)	(93,25)	10
BFS	4	93.0	77.80914	1.1952322721481323	0.62	0.8011103405759895	(23,94)	(48,28)	10
BFS	4	31.0	24.272501	1.277165412902832	0.15	0.4743416490252569	(54,43)	(42,24)	10
BFS	4	12.0	10.472136	1.1458981037139893	0.16	0.5059644256269407	(94,66)	(86,68)	10
BFS	4	105.0	83.83183	1.2525074481964111	0.31	0.6539622822966679	(33,32)	(8,54)	10
BFS	4	83.0	67.126724	1.2364673614501953	1.09	0.7534365710971738	(36,50)	(6,95)	10
BFS	4	143.0	122.83766	1.1641380786895752	0.93	0.801457006540796	(97,20)	(50,68)	10
BFS	4	91.0	72.10934	1.2619725465774536	0.16	0.5059644256269407	(79,79)	(56,19)	10
BFS	4	118.0	99.05943	1.1912040710449219	0.78	0.8230026326405847	(14,23)	(66,81)	10
BFS	4	56.0	43.01619	1.3018354177474976	0.45	0.7245688373094719	(55,100)	(24,75)	10
BFS	4	180.0	146.24556	1.230806589126587	1.09	0.7534365710971738	(98,11)	(2,83)	10
BFS	4	115.0	92.45886	1.2437963485717773	0.0	0.0	(8,15)	(83,13)	10
BFS	4	97.0	84.566895	1.147020936012268	0.0	0.0	(11,69)	(90,75)	10
BFS	4	134.0	104.888054	1.2775524854660034	0.93	0.801457006540796	(38,4)	(77,85)	10
BFS	4	109.0	90.90729	1.1990238428115845	1.56	0.05163977794942938	(45,8)	(49,71)	10
BFS	4	132.0	109.76818	1.2025343179702759	0.78	0.8230026326405847	(91,39)	(76,76)	10
BFS	4	48.0	45.04863	1.065515160560608	0.32	0.6746192341692543	(79,54)	(64,83)	10
BFS	4	154.0	128.26013	1.200684905052185	1.09	0.7534365710971738	(99,12)	(13,60)	10
BFS	4	119.0	96.87924	1.2283333539962769	0.78	0.8230026326405847	(21,15)	(49,98)	10
BFS	4	148.0	121.02167	1.2229214906692505	0.47000000000000003	0.7572611467944492	(100,11)	(81,92)	10
BFS	4	147.0	122.23463	1.2026052474975586	1.09	0.7534365710971738	(72,34)	(10,61)	10
BFS	4	84.0	67.866295	1.2377277612686157	0.63	0.8138386408455507	(63,93)	(50,54)	10
BFS	4	109.0	90.209366	1.208300232887268	1.1	0.7601169500660919	(54,36)	(14,93)	10
BFS	4	27.0	21.59263	1.2504266500473022	0.16	0.5059644256269407	(64,22)	(51,34)	10
BFS	4	140.0	111.87887	1.25135338306427	1.24	0.6552353266829661	(69,60)	(96,5)	10
BFS	4	105.0	86.54086	1.2132996320724487	0.0	0.0	(70,65)	(20,48)	10
BFS	4	105.0	87.72994	1.196854829788208	0.62	0.8011103405759895	(6,52)	(3,8)	10
BFS	4	77.0	64.508644	1.1936384439468384	1.56	0.05163977794942938	(33,69)	(16,21)	10
BFS	4	103.0	85.39712	1.2061296701431274	1.56	0.05163977794942938	(12,48)	(68,81)	10
BFS	4	54.0	42.141743	1.281389832496643	0.3	0.6324555320336759	(56,16)	(26,40)	10
BFS	4	127.0	100.452705	1.2642765045166016	1.09	0.7534365710971738	(10,25)	(86,60)	10
