Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar_TI_H5	4	37.384773	32.110413	1.1642570495605469	0.31	0.6539622822966679	(51,20)	(64,44)	10
AStar_TI_H5	4	125.66908	99.40131	1.2642598152160645	1.56	0.05163977794942938	(38,12)	(57,70)	10
AStar_TI_H5	4	40.97056	35.255898	1.1620908975601196	0.0	0.0	(73,12)	(66,35)	10
AStar_TI_H5	4	112.81124	97.69808	1.154692530632019	1.25	0.660387091871965	(13,10)	(87,8)	10
AStar_TI_H5	4	16.313707	15.008676	1.0869518518447876	0.93	0.801457006540796	(83,72)	(93,81)	10
AStar_TI_H5	4	118.69852	109.12194	1.087760329246521	1.26	0.6653319973266478	(92,25)	(1,21)	10
AStar_TI_H5	4	43.14214	37.335262	1.1555333137512207	0.45999999999999996	0.7411702458499891	(39,61)	(71,60)	10
AStar_TI_H5	4	70.04165	59.028854	1.1865662336349487	0.47000000000000003	0.7572611467944492	(69,68)	(14,69)	10
AStar_TI_H5	4	114.0833	73.41203	1.5540136098861694	1.89	0.6384877968032491	(73,84)	(48,33)	10
AStar_TI_H5	4	48.627415	45.440887	1.070124626159668	0.47000000000000003	0.7572611467944492	(35,45)	(10,14)	10
AStar_TI_H5	4	9.242641	8.927446	1.0353063344955444	0.47000000000000003	0.7572611467944492	(93,2)	(90,10)	10
AStar_TI_H5	4	77.11272	71.56989	1.0774463415145874	0.95	0.8181958472422385	(60,54)	(40,10)	10
AStar_TI_H5	4	112.811226	98.13567	1.1495435237884521	1.25	0.660387091871965	(5,74)	(64,31)	10
AStar_TI_H5	4	136.75238	123.89395	1.103785753250122	1.56	0.05163977794942938	(5,6)	(86,67)	10
AStar_TI_H5	4	38.04163	35.894478	1.0598185062408447	0.47000000000000003	0.7572611467944492	(61,72)	(31,84)	10
AStar_TI_H5	4	63.284283	54.72086	1.156492829322815	1.09	0.7534365710971738	(95,38)	(57,19)	10
AStar_TI_H5	4	129.63965	108.544365	1.1943471431732178	1.25	0.660387091871965	(86,62)	(8,32)	10
AStar_TI_H5	4	102.32593	86.267105	1.1861523389816284	1.4	0.49441323247304453	(11,39)	(62,76)	10
AStar_TI_H5	4	163.40924	146.5352	1.115153431892395	1.41	0.49766119666563013	(9,90)	(80,2)	10
AStar_TI_H5	4	125.539154	113.393524	1.1071103811264038	2.81	0.6657493689236371	(94,81)	(49,8)	10
AStar_TI_H5	4	100.154366	62.623436	1.5993112325668335	0.93	0.801457006540796	(44,66)	(25,40)	10
AStar_TI_H5	4	44.45585	41.014416	1.0839078426361084	1.56	0.05163977794942938	(44,46)	(10,29)	10
AStar_TI_H5	4	17.656853	16.246212	1.0868289470672607	0.9400000000000001	0.8099382692526633	(58,57)	(48,61)	10
AStar_TI_H5	4	84.012215	74.23054	1.1317743062973022	1.4	0.49441323247304453	(77,29)	(89,60)	10
AStar_TI_H5	4	57.284283	51.262268	1.1174745559692383	1.4	0.49441323247304453	(48,41)	(71,49)	10
AStar_TI_H5	4	51.76956	49.033775	1.0557938814163208	1.1	0.7601169500660919	(39,98)	(23,63)	10
AStar_TI_H5	4	76.28429	63.960594	1.192676305770874	1.09	0.7534365710971738	(69,31)	(18,30)	10
AStar_TI_H5	4	54.041637	51.677704	1.0457438230514526	0.93	0.801457006540796	(12,11)	(34,7)	10
AStar_TI_H5	4	65.45586	51.396126	1.2735562324523926	0.9400000000000001	0.8099382692526633	(33,17)	(37,59)	10
AStar_TI_H5	4	47.970566	43.683136	1.0981483459472656	1.56	0.05163977794942938	(27,66)	(63,57)	10
AStar_TI_H5	4	74.52693	50.916637	1.4637049436569214	1.09	0.7534365710971738	(43,50)	(12,47)	10
AStar_TI_H5	4	155.19601	113.37902	1.36882483959198	1.25	0.660387091871965	(41,3)	(20,86)	10
AStar_TI_H5	4	50.52692	46.564903	1.0850858688354492	0.0	0.0	(94,27)	(61,0)	10
AStar_TI_H5	4	5.8284273	5.0	1.1656854152679443	0.78	0.8230026326405847	(5,31)	(6,35)	10
AStar_TI_H5	4	106.29651	84.71754	1.2547167539596558	1.1	0.7601169500660919	(21,21)	(0,87)	10
AStar_TI_H5	4	134.91173	112.05936	1.2039309740066528	1.73	0.4831608887776869	(92,23)	(48,79)	10
AStar_TI_H5	4	58.76957	52.83283	1.1123684644699097	0.93	0.801457006540796	(81,74)	(43,100)	10
AStar_TI_H5	4	38.04163	35.720867	1.0649694204330444	0.78	0.8230026326405847	(4,82)	(32,68)	10
AStar_TI_H5	4	51.041634	46.328346	1.1017365455627441	0.0	0.0	(86,49)	(66,78)	10
AStar_TI_H5	4	115.91173	99.27693	1.1675595045089722	2.18	0.7927448797970522	(94,70)	(92,19)	10
AStar_TI_H5	4	68.598	62.76489	1.0929359197616577	0.77	0.8124722217473722	(91,60)	(70,40)	10
AStar_TI_H5	4	153.71072	100.68566	1.526639699935913	3.12	0.04216370213556671	(33,84)	(79,13)	10
AStar_TI_H5	4	160.26709	102.65793	1.5611759424209595	1.73	0.4831608887776869	(92,87)	(26,41)	10
AStar_TI_H5	4	97.740135	88.79776	1.1007049083709717	2.66	0.7321202087089249	(56,3)	(88,35)	10
AStar_TI_H5	4	162.75238	135.59958	1.200242519378662	1.7100000000000002	0.49091750834534276	(85,37)	(6,84)	10
AStar_TI_H5	4	91.325935	74.31968	1.2288256883621216	0.9400000000000001	0.8099382692526633	(75,35)	(28,17)	10
AStar_TI_H5	4	101.59801	86.57468	1.1735303401947021	0.9400000000000001	0.8099382692526633	(77,11)	(78,80)	10
AStar_TI_H5	4	58.455856	51.037857	1.1453430652618408	1.56	0.05163977794942938	(67,39)	(73,72)	10
AStar_TI_H5	4	50.45585	28.131872	1.793547511100769	0.63	0.8138386408455507	(34,82)	(30,63)	10
AStar_TI_H5	4	77.91171	65.805664	1.1839666366577148	1.25	0.660387091871965	(5,59)	(29,26)	10
AStar_TI_H5	4	88.74015	75.39785	1.176958680152893	1.1099999999999999	0.7665941994736634	(47,39)	(55,90)	10
AStar_TI_H5	4	34.142136	30.824242	1.1076390743255615	1.56	0.05163977794942938	(38,74)	(12,64)	10
AStar_TI_H5	4	136.26709	115.69135	1.1778502464294434	1.3900000000000001	0.49091750834534276	(20,47)	(97,4)	10
AStar_TI_H5	4	104.325935	93.91033	1.1109100580215454	1.23	0.6498717822257967	(0,20)	(43,71)	10
AStar_TI_H5	4	110.15437	93.73765	1.1751347780227661	1.89	0.6384877968032491	(86,75)	(93,11)	10
AStar_TI_H5	4	104.76958	94.25028	1.1116101741790771	1.8800000000000001	0.6442911695119762	(72,84)	(84,22)	10
AStar_TI_H5	4	107.59801	92.13628	1.1678136587142944	1.8800000000000001	0.6442911695119762	(9,68)	(79,66)	10
AStar_TI_H5	4	112.325935	87.892914	1.2779862880706787	1.86	0.6818276093624316	(22,28)	(84,34)	10
AStar_TI_H5	4	134.59802	105.93464	1.2705761194229126	2.34	0.8235424835563876	(48,80)	(74,9)	10
AStar_TI_H5	4	148.71072	120.678314	1.2322903871536255	4.5200000000000005	0.5006662228138227	(44,2)	(60,60)	10
AStar_TI_H5	4	104.74016	85.015396	1.2320139408111572	1.09	0.7534365710971738	(24,91)	(27,25)	10
AStar_TI_H5	4	169.50974	147.59538	1.1484758853912354	2.0100000000000002	0.8211780156174007	(1,98)	(93,25)	10
AStar_TI_H5	4	90.15436	77.80914	1.1586601734161377	1.4	0.49441323247304453	(23,94)	(48,28)	10
AStar_TI_H5	4	27.384773	24.272501	1.128222107887268	0.63	0.8138386408455507	(54,43)	(42,24)	10
AStar_TI_H5	4	11.656854	10.472136	1.1131305694580078	0.62	0.8011103405759895	(94,66)	(86,68)	10
AStar_TI_H5	4	91.08328	83.83183	1.0864999294281006	1.55	0.05270462766947149	(33,32)	(8,54)	10
AStar_TI_H5	4	95.56858	67.126724	1.423703908920288	1.24	0.6552353266829661	(36,50)	(6,95)	10
AStar_TI_H5	4	139.81122	122.83766	1.138178825378418	2.0300000000000002	0.7394442357458592	(97,20)	(50,68)	10
AStar_TI_H5	4	85.66908	72.10934	1.1880441904067993	1.56	0.05163977794942938	(79,79)	(56,19)	10
AStar_TI_H5	4	122.46809	99.05943	1.2363091707229614	1.72	0.4871686908385366	(14,23)	(66,81)	10
AStar_TI_H5	4	46.284275	43.01619	1.075973391532898	1.56	0.05163977794942938	(55,100)	(24,75)	10
AStar_TI_H5	4	202.55139	146.24556	1.3850088119506836	2.19	0.8061568636989264	(98,11)	(2,83)	10
AStar_TI_H5	4	108.49752	92.45886	1.173467993736267	1.1	0.7601169500660919	(8,15)	(83,13)	10
AStar_TI_H5	4	97.52694	84.566895	1.1532520055770874	1.1	0.7601169500660919	(11,69)	(90,75)	10
AStar_TI_H5	4	113.05386	104.888054	1.0778526067733765	0.93	0.801457006540796	(38,4)	(77,85)	10
AStar_TI_H5	4	108.25487	90.90729	1.1908271312713623	1.69	0.532186266472767	(45,8)	(49,71)	10
AStar_TI_H5	4	117.01222	109.76818	1.0659940242767334	1.41	0.49766119666563013	(91,39)	(76,76)	10
AStar_TI_H5	4	50.38478	45.04863	1.1184531450271606	1.56	0.05163977794942938	(79,54)	(64,83)	10
AStar_TI_H5	4	180.61023	128.26013	1.4081556797027588	2.18	0.814861951498534	(99,12)	(13,60)	10
AStar_TI_H5	4	114.63965	96.87924	1.183325171470642	1.25	0.660387091871965	(21,15)	(49,98)	10
AStar_TI_H5	4	130.0833	121.02167	1.074876070022583	1.56	0.05163977794942938	(100,11)	(81,92)	10
AStar_TI_H5	4	149.3676	122.23463	1.221974492073059	1.86	0.6818276093624316	(72,34)	(10,61)	10
AStar_TI_H5	4	81.94115	67.866295	1.2073909044265747	1.7100000000000002	0.49091750834534276	(63,93)	(50,54)	10
AStar_TI_H5	4	123.36759	90.209366	1.3675696849822998	1.7	0.49441323247304453	(54,36)	(14,93)	10
AStar_TI_H5	4	27.142134	21.59263	1.2570091485977173	0.0	0.0	(64,22)	(51,34)	10
AStar_TI_H5	4	124.3676	111.87887	1.111627221107483	1.4	0.49441323247304453	(69,60)	(96,5)	10
AStar_TI_H5	4	111.811226	86.54086	1.292004942893982	1.4	0.49441323247304453	(70,65)	(20,48)	10
AStar_TI_H5	4	101.91173	87.72994	1.161652684211731	0.93	0.801457006540796	(6,52)	(3,8)	10
AStar_TI_H5	4	75.52693	64.508644	1.1708033084869385	0.79	0.8332666639997865	(33,69)	(16,21)	10
AStar_TI_H5	4	99.42644	85.39712	1.164283275604248	1.25	0.660387091871965	(12,48)	(68,81)	10
AStar_TI_H5	4	44.041626	42.141743	1.0450831651687622	1.09	0.7534365710971738	(56,16)	(26,40)	10
AStar_TI_H5	4	119.710724	100.452705	1.1917122602462769	2.0300000000000002	0.7394442357458592	(10,25)	(86,60)	10
AStar_TI_H5	4	35.142136	31.85059	1.1033433675765991	0.9400000000000001	0.8099382692526633	(33,11)	(54,25)	10
AStar_TI_H5	4	151.397	111.90968	1.3528498411178589	3.15	0.05270462766947898	(36,68)	(92,40)	10
AStar_TI_H5	4	16.656853	13.720253	1.2140339612960815	0.93	0.801457006540796	(0,37)	(4,46)	10
AStar_TI_H5	4	75.11271	65.32809	1.1497766971588135	1.09	0.7534365710971738	(63,30)	(69,74)	10
AStar_TI_H5	4	32.14213	28.177803	1.140689730644226	1.56	0.05163977794942938	(65,81)	(89,83)	10
AStar_TI_H5	4	129.15436	107.36912	1.2029004096984863	1.56	0.05163977794942938	(26,92)	(45,1)	10
AStar_TI_H5	4	23.97056	21.800955	1.0995187759399414	1.56	0.05163977794942938	(22,80)	(34,91)	10
AStar_TI_H5	4	73.840645	65.207855	1.1323888301849365	1.09	0.7534365710971738	(55,36)	(1,46)	10
