Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
AStar-PS	8	384.3471	381.49512	1.0074758529663086	50.1	7.078135347674539	(362,1)	(72,248)	1
AStar-PS	8	207.57304	201.06549	1.032365322113037	37.4	10.875047892614846	(174,185)	(366,126)	1
AStar-PS	8	169.48053	167.4157	1.012333631515503	35.9	7.445356494710881	(24,456)	(96,305)	1
AStar-PS	8	179.65228	177.4016	1.0126869678497314	35.9	7.665941994736643	(328,307)	(270,140)	1
AStar-PS	8	71.293846	68.74362	1.0370975732803345	18.6	6.552353266829658	(143,482)	(209,500)	1
AStar-PS	8	125.037445	121.32909	1.0305644273757935	28.2	6.442911695119773	(190,274)	(236,386)	1
AStar-PS	8	262.59482	262.34402	1.0009559392929077	31.5	0.5270462766947299	(178,135)	(0,327)	1
AStar-PS	8	209.2616	209.00868	1.00121009349823	23.4	8.235424835563876	(281,368)	(424,216)	1
AStar-PS	8	147.40067	145.32326	1.0142951011657715	24.9	8.102811583367574	(230,151)	(347,237)	1
AStar-PS	8	95.41098	95.39449	1.0001728534698486	18.7	6.76674876797483	(278,161)	(338,235)	1
AStar-PS	8	402.8061	396.29898	1.0164196491241455	126.5	4.743416490252569	(54,117)	(193,488)	1
AStar-PS	8	152.74942	149.0516	1.0248090028762817	25.1	8.061568636989252	(138,17)	(167,163)	1
AStar-PS	8	253.10121	245.43925	1.031217336654663	51.5	7.487025815072068	(262,311)	(496,384)	1
AStar-PS	8	297.71036	292.93622	1.0162975788116455	49.9	6.657493689236392	(458,80)	(170,28)	1
AStar-PS	8	285.67273	284.62167	1.003692865371704	31.0	0.0	(351,159)	(360,443)	1
AStar-PS	8	414.39474	409.40915	1.012177586555481	135.6	19.517513502834728	(443,61)	(242,416)	1
AStar-PS	8	350.63586	343.4057	1.0210542678833008	60.9	4.909175083453447	(409,71)	(70,125)	1
AStar-PS	8	192.83263	185.50073	1.0395249128341675	35.9	7.665941994736643	(6,366)	(184,417)	1
AStar-PS	8	442.1896	430.7353	1.026592493057251	140.4	0.516397779493696	(139,430)	(256,16)	1
AStar-PS	8	77.00068	75.99766	1.0131980180740356	20.1	8.211780156174013	(389,357)	(334,409)	1
AStar-PS	8	107.174995	104.30176	1.0275473594665527	15.6	0.5163977794943321	(184,290)	(219,192)	1
AStar-PS	8	278.9215	277.58838	1.0048025846481323	28.1	6.657493689236369	(104,8)	(104,285)	1
AStar-PS	8	323.15192	322.2361	1.0028420686721802	84.2	8.011103405759833	(397,90)	(106,227)	1
AStar-PS	8	476.26086	472.2078	1.0085831880569458	177.9	8.061568636989021	(468,274)	(44,67)	1
AStar-PS	8	104.3799	104.298454	1.0007808208465576	18.8	6.713171133426185	(471,171)	(402,249)	1
AStar-PS	8	278.42902	278.0258	1.0014503002166748	31.0	0.0	(470,245)	(264,431)	1
AStar-PS	8	267.6975	262.72647	1.0189210176467896	57.8	7.69992784958986	(129,70)	(375,162)	1
AStar-PS	8	126.22703	123.384544	1.0230375528335571	31.2	0.42163702135583186	(260,459)	(237,338)	1
AStar-PS	8	164.85844	163.14139	1.0105249881744385	31.0	0.0	(421,326)	(341,468)	1
AStar-PS	8	207.40402	206.53613	1.004202127456665	42.0	10.708252269472673	(7,166)	(194,80)	1
AStar-PS	8	208.70674	208.0033	1.0033818483352661	29.6	5.146735750831671	(408,48)	(390,255)	1
AStar-PS	8	261.676	258.70438	1.011486530303955	51.4	7.5601293345785905	(373,253)	(229,467)	1
AStar-PS	8	139.2551	136.91934	1.017059326171875	24.9	8.102811583367574	(226,386)	(336,467)	1
AStar-PS	8	225.67783	225.2636	1.0018389225006104	28.1	6.384877968032476	(433,69)	(430,294)	1
AStar-PS	8	304.2255	299.13794	1.0170073509216309	78.0	0.0	(93,473)	(191,191)	1
AStar-PS	8	128.79724	127.26436	1.012044906616211	25.0	8.192137151629671	(297,131)	(337,11)	1
AStar-PS	8	201.09671	194.99802	1.0312756299972534	35.8	7.509993342207451	(188,67)	(5,134)	1
AStar-PS	8	167.64403	165.63596	1.0121233463287354	31.5	0.5270462766947299	(358,200)	(217,114)	1
AStar-PS	8	223.36353	219.00099	1.0199201107025146	37.5	7.975657409336932	(159,8)	(345,123)	1
AStar-PS	8	423.96375	422.3555	1.003807783126831	63.9	4.976611966656314	(382,280)	(66,1)	1
AStar-PS	8	453.1628	450.89386	1.0050320625305176	74.9	6.5396228229665665	(90,324)	(431,30)	1
AStar-PS	8	90.29501	89.55623	1.0082494020462036	18.7	6.498717822257966	(132,206)	(210,162)	1
AStar-PS	8	409.9501	398.22632	1.0294400453567505	93.6	0.5163977794952616	(426,121)	(37,39)	1
AStar-PS	8	211.4411	205.16852	1.0305728912353516	37.4	8.058122196475633	(181,413)	(380,369)	1
AStar-PS	8	385.79028	381.5801	1.011033535003662	60.8	4.871686908385346	(272,405)	(304,25)	1
AStar-PS	8	364.3021	360.12268	1.0116055011749268	96.7	9.603818684946752	(367,448)	(173,145)	1
AStar-PS	8	132.92363	131.49577	1.0108585357666016	28.1	6.657493689236369	(450,418)	(389,302)	1
AStar-PS	8	393.2447	388.6848	1.011731505393982	121.5	6.60387091871965	(400,367)	(258,6)	1
AStar-PS	8	18.770329	18.59388	1.00948965549469	17.2	4.871686908385366	(177,286)	(181,304)	1
AStar-PS	8	444.91565	442.33658	1.0058305263519287	143.5	6.60387091871965	(490,427)	(298,29)	1
AStar-PS	8	417.35065	416.01694	1.0032058954238892	138.7	13.548677672255346	(457,217)	(84,34)	1
AStar-PS	8	219.47797	219.01242	1.00212562084198	23.3	8.34066344283635	(210,149)	(48,296)	1
AStar-PS	8	185.05228	183.04808	1.0109490156173706	26.5	7.487025815072068	(220,36)	(363,150)	1
AStar-PS	8	239.60529	236.34476	1.0137956142425537	53.0	7.972173828734266	(341,297)	(126,393)	1
AStar-PS	8	107.71156	106.25215	1.0137354135513306	23.3	8.34066344283635	(296,248)	(210,186)	1
AStar-PS	8	58.347336	57.873047	1.0081952810287476	17.2	4.871686908385366	(8,441)	(60,466)	1
AStar-PS	8	319.1822	312.93115	1.0199757814407349	62.4	7.321202087089262	(219,343)	(263,35)	1
AStar-PS	8	250.67062	248.78879	1.0075639486312866	34.3	6.447221623821141	(210,415)	(370,225)	1
AStar-PS	8	339.20938	337.9299	1.0037862062454224	51.5	7.487025815072068	(439,74)	(220,331)	1
AStar-PS	8	352.4088	348.504	1.011204481124878	74.8	6.746192341692531	(73,499)	(350,288)	1
AStar-PS	8	200.47655	200.38849	1.0004394054412842	21.9	8.061568636989264	(165,465)	(24,323)	1
AStar-PS	8	176.84895	175.61382	1.0070332288742065	29.6	5.146735750831671	(380,115)	(485,254)	1
AStar-PS	8	296.67126	293.21292	1.0117946863174438	59.4	6.552353266829673	(224,316)	(396,79)	1
AStar-PS	8	150.36429	147.96489	1.0162160396575928	26.6	7.560129334578577	(270,477)	(390,391)	1
AStar-PS	8	454.56027	446.8216	1.0173194408416748	145.2	7.465476095557283	(96,219)	(477,451)	1
AStar-PS	8	312.35843	308.68103	1.0119132995605469	59.2	6.442911695119758	(15,400)	(199,153)	1
AStar-PS	8	141.59892	141.58524	1.0000966787338257	20.4	7.3212020870892545	(296,200)	(394,98)	1
AStar-PS	8	379.3416	371.7007	1.0205565690994263	95.2	4.871686908385263	(289,19)	(209,381)	1
AStar-PS	8	134.07707	131.34279	1.0208178758621216	21.7	8.01457006540796	(399,212)	(269,229)	1
AStar-PS	8	248.69621	244.11143	1.0187815427780151	45.3	5.034326612809769	(208,32)	(238,274)	1
AStar-PS	8	192.97859	189.9832	1.0157666206359863	32.8	4.6619023298792275	(229,240)	(116,88)	1
AStar-PS	8	379.3063	377.05353	1.0059746503829956	32.7	5.034326612809729	(107,6)	(483,27)	1
AStar-PS	8	388.97223	385.8725	1.008033037185669	62.5	0.5270462766947299	(307,348)	(13,99)	1
AStar-PS	8	226.26418	221.6125	1.0209901332855225	46.7	0.4830458915394806	(217,187)	(8,114)	1
AStar-PS	8	254.51163	253.88545	1.0024663209915161	31.2	0.42163702135583186	(173,118)	(359,289)	1
AStar-PS	8	74.59584	73.167145	1.019526481628418	18.6	6.818276093624315	(385,413)	(420,477)	1
AStar-PS	8	281.36685	280.35095	1.0036237239837646	77.8	16.551602809261592	(176,301)	(430,419)	1
AStar-PS	8	122.16105	120.76796	1.0115352869033813	15.6	0.5163977794943321	(67,337)	(134,437)	1
AStar-PS	8	279.63974	273.48193	1.0225163698196411	46.8	0.4216370213560715	(58,90)	(22,361)	1
AStar-PS	8	241.10938	234.72653	1.0271927118301392	57.8	10.44349877515516	(290,141)	(335,371)	1
AStar-PS	8	214.0151	212.6141	1.006589412689209	46.8	10.507140429250969	(500,141)	(311,47)	1
AStar-PS	8	192.8035	192.34683	1.0023741722106934	31.2	0.42163702135583186	(70,238)	(207,372)	1
AStar-PS	8	207.91705	201.91028	1.0297497510910034	35.9	7.445356494710881	(343,330)	(145,369)	1
AStar-PS	8	304.63785	302.21326	1.0080227851867676	31.5	0.5270462766947299	(140,124)	(441,106)	1
AStar-PS	8	397.34155	387.3062	1.0259106159210205	107.6	4.788875998951729	(0,232)	(367,355)	1
AStar-PS	8	255.73132	251.96753	1.0149376392364502	48.5	5.104464277037851	(151,290)	(8,83)	1
AStar-PS	8	83.16234	81.76128	1.0171359777450562	17.0	5.291502622129181	(233,428)	(244,347)	1
AStar-PS	8	179.82507	176.66956	1.0178611278533936	31.1	0.31622776601677405	(156,166)	(14,271)	1
AStar-PS	8	122.03958	118.297485	1.031632900238037	21.9	8.061568636989264	(144,435)	(261,420)	1
AStar-PS	8	375.49457	372.5172	1.0079925060272217	74.8	6.746192341692531	(79,421)	(372,192)	1
AStar-PS	8	349.52206	341.76974	1.0226829051971436	62.4	0.5163977794944788	(346,151)	(9,97)	1
AStar-PS	8	451.47998	443.5554	1.0178660154342651	142.0	17.068489485989478	(27,71)	(449,206)	1
AStar-PS	8	102.45093	99.413345	1.0305551290512085	21.8	8.148619514985347	(175,319)	(133,409)	1
AStar-PS	8	438.94717	435.42996	1.0080775022506714	154.4	5.059644256269343	(285,406)	(475,15)	1
AStar-PS	8	78.88739	77.71492	1.0150867700576782	18.5	6.867799259345505	(2,291)	(49,352)	1
AStar-PS	8	422.3539	418.0928	1.010191798210144	79.5	4.743416490252569	(47,86)	(371,349)	1
AStar-PS	8	14.198039	14.198039	1.0	15.6	0.5163977794943321	(61,27)	(75,25)	1
AStar-PS	8	143.47624	142.00832	1.0103368759155273	24.9	8.102811583367574	(213,257)	(287,378)	1
AStar-PS	8	398.53717	387.782	1.0277351140975952	120.2	7.509993342207263	(333,461)	(441,89)	1
AStar-PS	8	311.66568	304.17307	1.0246326923370361	71.6	8.262364471909214	(201,338)	(488,239)	1
