Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
BasicThetaStar	1	14.335088	14.335088	1.0	0.156	0.16460052652811694	(18,18)	(21,9)	50
BasicThetaStar	1	2.236068	2.236068	1.0	0.06	0.12649110640673517	(23,21)	(25,20)	50
BasicThetaStar	1	19.472136	19.472136	1.0	0.064	0.13492384683385086	(26,15)	(23,29)	50
BasicThetaStar	1	21.48768	21.48768	1.0	0.404	0.14930952191114036	(15,3)	(5,12)	50
BasicThetaStar	1	21.010468	21.010468	1.0	0.312	0.010327955589886235	(19,16)	(0,10)	50
BasicThetaStar	1	10.398346	10.398346	1.0	0.124	0.16022206811519787	(23,4)	(28,13)	50
BasicThetaStar	1	19.799725	19.799725	1.0	0.35	0.09486832980505149	(12,8)	(2,9)	50
BasicThetaStar	1	27.88647	27.88647	1.0	0.27999999999999997	0.09888264649460894	(4,23)	(19,3)	50
BasicThetaStar	1	18.377445	18.377445	1.0	0.156	0.16460052652811694	(17,15)	(29,28)	50
BasicThetaStar	1	28.08043	28.08043	1.0	0.312	0.010327955589886235	(25,14)	(3,23)	50
BasicThetaStar	1	5.0	5.0	1.0	0.064	0.13492384683385086	(23,4)	(20,8)	50
BasicThetaStar	1	7.28011	7.28011	1.0	0.094	0.15145222935888986	(23,22)	(30,24)	50
BasicThetaStar	1	29.797892	29.797892	1.0	0.312	0.010327955589886235	(4,23)	(22,8)	50
BasicThetaStar	1	12.2426405	12.2426405	1.0	0.156	0.16460052652811694	(30,20)	(24,26)	50
BasicThetaStar	1	21.050495	21.050495	1.0	0.188	0.1619876538505327	(14,4)	(30,15)	50
BasicThetaStar	1	18.968372	18.962467	1.0003113746643066	0.124	0.16022206811519787	(15,24)	(1,12)	50
BasicThetaStar	1	19.556953	19.55607	1.0000451803207397	0.188	0.1619876538505327	(15,26)	(22,9)	50
BasicThetaStar	1	18.414375	18.414373	1.0000001192092896	0.21400000000000002	0.1478888471491718	(8,7)	(22,13)	50
BasicThetaStar	1	28.899494	28.899494	1.0	0.27799999999999997	0.09818350166906871	(29,11)	(3,16)	50
BasicThetaStar	1	22.825096	22.825096	1.0	0.186	0.16029140130815914	(24,27)	(24,5)	50
BasicThetaStar	1	22.975685	22.975685	1.0	0.188	0.1619876538505327	(9,10)	(14,26)	50
BasicThetaStar	1	10.537319	10.537319	1.0	0.096	0.15457468529268734	(27,28)	(25,18)	50
BasicThetaStar	1	17.222126	17.222126	1.0	0.27999999999999997	0.09888264649460894	(21,21)	(9,14)	50
BasicThetaStar	1	18.315224	18.315224	1.0	0.25	0.132077418374393	(22,9)	(16,22)	50
BasicThetaStar	1	7.019765	6.9907045	1.0041569471359253	0.126	0.16276772816911014	(13,16)	(14,10)	50
BasicThetaStar	1	15.6966	15.622809	1.004723310470581	0.188	0.1619876538505327	(28,28)	(19,16)	50
