Algorithm	Maze	ComputedPath	OptimalPath	PathLengthRatio	Time	TimeSD	Start	End	Trails
BasicThetaStar-PS_TI	8	381.80496	381.49512	1.0008121728897095	36.7	7.288499312082156	(362,1)	(72,248)	1
BasicThetaStar-PS_TI	8	201.09045	201.06549	1.0001240968704224	23.4	8.235424835563876	(174,185)	(366,126)	1
BasicThetaStar-PS_TI	8	167.46011	167.4157	1.00026535987854	25.0	10.81151649348457	(24,456)	(96,305)	1
BasicThetaStar-PS_TI	8	177.66129	177.4016	1.0014638900756836	26.4	7.647802879839997	(328,307)	(270,140)	1
BasicThetaStar-PS_TI	8	68.74362	68.74362	1.0	15.6	0.5163977794943321	(143,482)	(209,500)	1
BasicThetaStar-PS_TI	8	121.42421	121.32909	1.0007840394973755	18.7	6.498717822257966	(190,274)	(236,386)	1
BasicThetaStar-PS_TI	8	262.58792	262.34402	1.0009297132492065	28.2	6.442911695119773	(178,135)	(0,327)	1
BasicThetaStar-PS_TI	8	209.12813	209.00868	1.0005714893341064	15.6	0.5163977794943321	(281,368)	(424,216)	1
BasicThetaStar-PS_TI	8	145.6281	145.32326	1.002097725868225	21.9	8.061568636989264	(230,151)	(347,237)	1
BasicThetaStar-PS_TI	8	95.39639	95.39449	1.000019907951355	18.8	6.442911695119766	(278,161)	(338,235)	1
BasicThetaStar-PS_TI	8	396.70636	396.29898	1.0010279417037964	26.5	7.487025815072068	(54,117)	(193,488)	1
BasicThetaStar-PS_TI	8	149.37126	149.0516	1.0021445751190186	18.7	6.498717822257966	(138,17)	(167,163)	1
BasicThetaStar-PS_TI	8	245.58856	245.43925	1.0006083250045776	23.5	8.127456893491072	(262,311)	(496,384)	1
BasicThetaStar-PS_TI	8	292.97293	292.93622	1.0001252889633179	17.3	5.186520991955975	(458,80)	(170,28)	1
BasicThetaStar-PS_TI	8	284.74738	284.62167	1.0004416704177856	27.9	6.539622822966683	(351,159)	(360,443)	1
BasicThetaStar-PS_TI	8	409.49857	409.40915	1.000218391418457	57.9	16.542537760439167	(443,61)	(242,416)	1
BasicThetaStar-PS_TI	8	343.47952	343.4057	1.00021493434906	23.4	8.235424835563876	(409,71)	(70,125)	1
BasicThetaStar-PS_TI	8	185.55087	185.50073	1.0002702474594116	20.3	7.631076813486631	(6,366)	(184,417)	1
BasicThetaStar-PS_TI	8	430.92172	430.7353	1.0004328489303589	36.0	7.60116950066092	(139,430)	(256,16)	1
BasicThetaStar-PS_TI	8	75.99766	75.99766	1.0	17.3	4.831608887776869	(389,357)	(334,409)	1
BasicThetaStar-PS_TI	8	104.44261	104.30176	1.0013504028320312	18.7	6.498717822257966	(184,290)	(219,192)	1
BasicThetaStar-PS_TI	8	277.74655	277.58838	1.0005698204040527	28.4	6.552353266829666	(104,8)	(104,285)	1
BasicThetaStar-PS_TI	8	322.53912	322.2361	1.0009403228759766	34.3	6.7007462271003995	(397,90)	(106,227)	1
BasicThetaStar-PS_TI	8	472.54718	472.2078	1.0007187128067017	37.4	8.058122196475633	(468,274)	(44,67)	1
BasicThetaStar-PS_TI	8	104.298454	104.298454	1.0	17.3	4.831608887776869	(471,171)	(402,249)	1
BasicThetaStar-PS_TI	8	278.07672	278.0258	1.0001832246780396	20.2	7.699927849589821	(470,245)	(264,431)	1
BasicThetaStar-PS_TI	8	262.87515	262.72647	1.0005658864974976	23.5	8.127456893491072	(129,70)	(375,162)	1
BasicThetaStar-PS_TI	8	123.45342	123.384544	1.0005582571029663	17.1	5.258854966202768	(260,459)	(237,338)	1
BasicThetaStar-PS_TI	8	163.2229	163.14139	1.0004996061325073	18.5	6.867799259345505	(421,326)	(341,468)	1
BasicThetaStar-PS_TI	8	206.57364	206.53613	1.0001815557479858	15.6	0.5163977794943321	(7,166)	(194,80)	1
BasicThetaStar-PS_TI	8	208.05621	208.0033	1.0002543926239014	31.2	0.42163702135583186	(408,48)	(390,255)	1
BasicThetaStar-PS_TI	8	259.02725	258.70438	1.0012480020523071	28.1	6.657493689236369	(373,253)	(229,467)	1
BasicThetaStar-PS_TI	8	136.98009	136.91934	1.000443696975708	23.4	8.235424835563876	(226,386)	(336,467)	1
BasicThetaStar-PS_TI	8	225.73012	225.2636	1.0020710229873657	26.5	7.720823214600313	(433,69)	(430,294)	1
BasicThetaStar-PS_TI	8	299.4256	299.13794	1.0009616613388062	28.2	6.442911695119773	(93,473)	(191,191)	1
BasicThetaStar-PS_TI	8	127.26436	127.26436	1.0	18.8	6.442911695119766	(297,131)	(337,11)	1
BasicThetaStar-PS_TI	8	195.03491	194.99802	1.000189185142517	20.2	7.465476095557026	(188,67)	(5,134)	1
BasicThetaStar-PS_TI	8	165.63596	165.63596	1.0	20.2	7.465476095557026	(358,200)	(217,114)	1
BasicThetaStar-PS_TI	8	219.08319	219.00099	1.0003753900527954	21.7	8.233400809440102	(159,8)	(345,123)	1
